"gamma","beta","rho","lp"
0.210328274837682,0.235090589056891,0.00733321100394926,-7738.59986289026
0.209889404088205,0.235389783353742,0.00725199033921815,-7738.54038143905
0.217320603804458,0.243433233034728,0.00692834664070336,-7738.70666444098
0.206570029803116,0.223898719841712,0.00610218569194435,-7741.41886364027
0.220622689960391,0.243351936731143,0.00617169625465715,-7738.51220176341
0.214960445862884,0.238797212214908,0.00682345002250376,-7738.00842345872
0.209503342010026,0.232607708874423,0.0066348808278412,-7738.6075003992
0.223539039674494,0.240419687126643,0.00510915904281254,-7742.50635061923
0.21310313909636,0.233290146166886,0.00682896815890318,-7738.41094504263
0.218637965167167,0.2407211812795,0.00658807956346009,-7738.26005059965
0.222191549392837,0.24342615218075,0.0059372129203484,-7739.06185558247
0.214801692161218,0.231758896694631,0.00593061201650157,-7739.86386870586
0.216729755668293,0.241591596120861,0.00672695656598636,-7738.13624678269
0.208891430045937,0.232772547605592,0.00701915671858715,-7738.32222264777
0.219472944330075,0.239294432750235,0.0066843004333086,-7739.14979418015
0.220128042470943,0.24208062444069,0.00595711121296385,-7738.95144831815
0.211833202625703,0.234149251903139,0.00742717497412126,-7739.10611369952
0.211054250429113,0.228735817623565,0.00653697168309732,-7739.23772591236
0.214179836462727,0.231237787962431,0.00630757981654316,-7739.35311453278
0.227680709148155,0.243924767391153,0.00581911326649455,-7741.73624504883
0.222669341611496,0.237510249129648,0.00593134932754561,-7741.33232903965
0.219820475962596,0.241158515681676,0.00620351931703145,-7738.47264790805
0.217183234572427,0.239342000704016,0.00715068057705898,-7739.29971231933
0.228652151990587,0.25428906941091,0.00608996187590783,-7740.43927209087
0.233107662092518,0.25360388262181,0.00552623925724391,-7742.11207054345
0.227767286493527,0.250908765214422,0.00548472725837664,-7741.16129284426
0.213675318312682,0.235459264556347,0.00708417624282424,-7738.47861355353
0.216719923048846,0.232150908349843,0.00576290778525711,-7740.50672362657
0.208954648611721,0.2338041596051,0.00722059801887232,-7738.4655241279
0.210644435751303,0.235340150414878,0.00715939315333382,-7738.30901708755
0.217885373116183,0.244154388392659,0.00674207369070623,-7738.52390712495
0.230543874608313,0.253490551346154,0.0060861864882754,-7740.9628076282
0.220057270271778,0.240593972566119,0.0066637153856827,-7738.99765161407
0.208846881081182,0.230632637623082,0.00636673558478472,-7739.52477241187
0.216618339849658,0.238612857876134,0.00658008877099635,-7738.05619304474
0.212912767484193,0.240113153913376,0.00661732293501862,-7738.74668832215
0.214453776210708,0.242398298470383,0.00704373658663752,-7739.04867029175
0.219412320329068,0.240608132560758,0.00666591103079967,-7738.67188510371
0.22247982412375,0.252941798125145,0.00623807030781155,-7740.7960915387
0.21294354654279,0.235719794227825,0.00717228099196214,-7738.44854684643
0.211197556078318,0.225895036389168,0.00631072941409054,-7740.71318806846
0.219945297664145,0.239765874499168,0.00692280420718439,-7740.06081830153
0.202160181439858,0.22370508699484,0.00806115898528432,-7741.02934982542
0.21466680925631,0.231551579556303,0.0058723610362114,-7740.05132396428
0.207355180782512,0.231121917441529,0.00702061269712186,-7738.58562497686
0.223769004678876,0.248778321255675,0.00593078381620134,-7739.48612094373
0.203366407996925,0.227405069515114,0.00765091207441286,-7739.63193177338
0.213236541935233,0.232909056485389,0.00692623266148038,-7738.72219316994
0.215745268215563,0.237546063200723,0.0061386381475841,-7738.7077123375
0.208545346182676,0.2368546074854,0.00700832997329748,-7739.33770865714
0.203976656044076,0.227524989640643,0.00716242511464863,-7739.34882876393
0.221607207044907,0.238385286893443,0.00559229067980568,-7740.48962806944
0.218270902064972,0.242000171211424,0.00621687145771305,-7738.43161182496
0.205492172221262,0.235336337369339,0.00649786988998952,-7742.50512483597
0.218944791822174,0.240555340335801,0.00614658819790789,-7738.50173725488
0.215006402556688,0.23610809229854,0.00703475437057825,-7738.70324408914
0.207399621197716,0.232619681330365,0.00755949660313619,-7739.12780371254
0.211086335958748,0.234483249239903,0.00684976696966711,-7738.08347647186
0.216106970414174,0.237242018627017,0.00644029837804876,-7738.16736867384
0.212415899460202,0.231157933643644,0.00665800233130877,-7738.75897288105
0.210040309000606,0.23078283404931,0.00698853948344943,-7738.46988602301
0.21368944489493,0.241828235411871,0.00712801515449892,-7739.20792388121
0.212599574019796,0.234190627289584,0.00727598020845826,-7738.89051926181
0.212472479403863,0.232660344780645,0.00710256415742855,-7738.83776503533
0.221310040346806,0.241549388450502,0.00615008625299643,-7738.81453327048
0.219596615108298,0.240267163902132,0.00612060742143117,-7738.63133481715
0.209554677520368,0.231513562412674,0.00677829018292614,-7738.37339807153
0.210996974374547,0.234630248805017,0.00748900187396423,-7739.04679025769
0.211511435883956,0.230151258352249,0.00673045328868749,-7738.86175097294
0.216048961722704,0.241519960787166,0.00606653852726898,-7739.48021069029
0.223274309151695,0.245676070316632,0.00645826052706915,-7739.04855093805
0.216933421844794,0.239038022538082,0.00635937456658075,-7738.1596147262
0.21877172569461,0.238018280450341,0.00645890628080049,-7738.8255793725
0.21889856365672,0.241216946190752,0.00676206578715705,-7738.54498160836
0.206315952098496,0.225838440977713,0.00749788428551385,-7739.89247071044
0.222122721904924,0.24450878295483,0.00585578895448485,-7739.29252386112
0.206237588422615,0.229448509778507,0.0075969531023094,-7739.2137188723
0.214594722077356,0.242399898225261,0.00664512930652313,-7738.78118185078
0.217928298601978,0.240402123190891,0.00578280042335485,-7739.94031745849
0.212466467344738,0.238149556345518,0.00687184056709866,-7738.20451095537
0.213442434453374,0.23509680819479,0.00683551466025346,-7738.10385448901
0.222224723945883,0.251113175920015,0.00672783180426988,-7740.43714735444
0.213595293828879,0.230972571696762,0.00597002224727247,-7739.84826434303
0.215831252906645,0.244031946941692,0.00686297400058944,-7739.01702875014
0.219279797024862,0.239151002956081,0.0061468212444627,-7738.70089764519
0.218710574576674,0.235877972087195,0.00643375006380776,-7739.74032665528
0.214610555755246,0.231622030450407,0.00638218185168048,-7739.36465848859
0.216844715735884,0.242038865055699,0.00648807240647534,-7738.21099380789
0.213096056207375,0.238842883039237,0.00695580824776139,-7738.24179167216
0.20700013523892,0.234928952237065,0.0071491583617462,-7739.41638478519
0.214365189185647,0.242015967153349,0.00662720600742568,-7738.75388533076
0.222106270361182,0.237795089212274,0.00592179948110188,-7740.65442584651
0.224990885571196,0.250764552502219,0.00632848614042776,-7739.50440781487
0.213345350007669,0.243234034286368,0.00714986184425212,-7740.06681466249
0.215224721712563,0.234715703931735,0.00678281641630274,-7738.72110022779
0.205993885283695,0.227240296409821,0.00677141602893738,-7739.30883833234
0.216834875578586,0.23949164284649,0.00628218742180113,-7738.27810759554
0.219025911692782,0.236553146206125,0.00562302387604441,-7740.31066212802
0.226327301747968,0.254396712776911,0.00594103249039562,-7740.67332080115
0.21073226020147,0.24118808860896,0.00671408540065141,-7740.29210468341
0.215333403056534,0.240429300127519,0.00682666017548909,-7738.12947165474
0.212495526670428,0.23520191567839,0.00740942725627753,-7739.08449075009
0.214034278416978,0.238189259053993,0.00717313747680036,-7738.51882991561
0.217928737818015,0.242629771835425,0.00688353101735351,-7738.52619222582
0.206756975375998,0.222590491343898,0.00622539990342093,-7741.19093217599
0.223657767274652,0.237758002016251,0.00583355810973321,-7742.00991276984
0.216079739250174,0.237728677750563,0.00601621201047556,-7739.07602412552
0.204790298711551,0.220615957715331,0.00650924991401288,-7741.29754193621
0.210580124757821,0.234993899365996,0.00676650729746268,-7738.27584455319
0.216694530391199,0.241340586488975,0.00650789059080424,-7738.11392000661
0.216326139258311,0.240140236302349,0.00639678810281207,-7738.16312480612
0.21254535204592,0.238983313718855,0.00673567342880637,-7738.42211564876
0.211233543631522,0.231963878738687,0.00726128852087077,-7738.94337034806
0.221508009391556,0.241361988636523,0.00643897462433652,-7739.12789989409
0.217412335863357,0.237572388939464,0.0057296268464795,-7740.02104179499
0.206351218593981,0.232310822598997,0.00694219725686232,-7739.23311795983
0.214575586853545,0.232488405672505,0.00555521239274275,-7741.39436021405
0.220397552044909,0.243964693979423,0.00671585603717955,-7738.69276442046
0.221556835426467,0.246663367422523,0.00622025416198001,-7738.74068389206
0.210990716190078,0.233471974808006,0.00661108897929087,-7738.32596136119
0.203610138880963,0.228897568582981,0.0063618676532653,-7742.76039105471
0.216290935678805,0.237983173972273,0.00667042111395424,-7738.11541941322
0.189373101636734,0.210636279348565,0.00881920819901275,-7746.71946549896
0.202648128240187,0.230231232731795,0.00731929297594829,-7740.3575444026
0.215042838151608,0.229591621093733,0.00643097811718267,-7741.008453151
0.209721869935907,0.2337047339445,0.00712440426561483,-7738.27261729099
0.209690018732614,0.223496242335888,0.00697871079891755,-7742.63808408628
0.211571099790303,0.23390380561039,0.00763179720190914,-7739.84004526554
0.214091951991065,0.23574111242408,0.00617314060255368,-7738.8460903243
0.214257409623552,0.234521738705046,0.00670042646370025,-7738.31193281139
0.222635118407055,0.243105087735474,0.006308614525794,-7739.04204679573
0.209526718583924,0.232853944647848,0.00748291596755961,-7738.91869634694
0.213915419823548,0.24196207160028,0.00656851078746462,-7739.00634927588
0.201668123421977,0.223220355562353,0.00678156604010548,-7741.10320159244
0.224170841145503,0.255752513355704,0.00660232466701671,-7742.44235338513
0.198382647130657,0.225436397273151,0.00812386581214801,-7741.97141063276
0.209781616846758,0.229748253882414,0.00635836744175172,-7739.26297438616
0.210838651340807,0.227541642512727,0.00722361719216325,-7740.93856235601
0.20986404291441,0.228935757346902,0.0060637231344163,-7740.31860431456
0.213725906585224,0.229714946290289,0.00634724680421694,-7739.86822812924
0.22639132264487,0.24768994868758,0.00560959297466467,-7740.34178258749
0.213002367593931,0.234772068436031,0.00617535804099791,-7739.06665470833
0.208005950500737,0.235677297776907,0.00702037653108499,-7739.19755088851
0.218203412636248,0.240287252800294,0.0057915368216669,-7739.78977674513
0.224100680681363,0.245157832696257,0.00579777968612977,-7739.55201307269
0.208438331246639,0.232937837691468,0.00667111108672863,-7738.94771850157
0.221630964055593,0.244227824720316,0.00702352175790615,-7740.24957607444
0.216918852622103,0.239884553604067,0.00642547131783303,-7738.07716832456
0.218356739582039,0.237984434098047,0.00640449037823643,-7738.60763660037
0.208091898718613,0.230707237345536,0.00620965908532997,-7740.64997350151
0.217582593984181,0.235627997768075,0.00640858744403739,-7739.09613750587
0.21177363131103,0.232634333579823,0.00688853005523583,-7738.29443211286
0.218711405463463,0.244030055214745,0.00592813896411756,-7739.66992784934
0.20842692629446,0.231537903842274,0.00733812383277201,-7738.61429392911
0.213368604139625,0.235419085881495,0.00659929953200539,-7738.06129374889
0.204396733791414,0.228617410531579,0.00714605141141931,-7739.27586018529
0.209694720960154,0.235581431417014,0.00719257765125005,-7738.5413361194
0.215518437793902,0.23934304615342,0.00649720565227704,-7738.0586413064
0.203479323281589,0.222152736728837,0.00751588706084066,-7740.58924546547
0.223589870632236,0.244168885473009,0.00591922017456993,-7739.2858153378
0.21169375740876,0.228722684610335,0.00616648492062055,-7739.77916012101
0.222546268031592,0.246278251502704,0.00635282202349433,-7738.7044258252
0.221036417320498,0.24003470584635,0.00649601373677855,-7739.44893656059
0.204453818357255,0.22917921778082,0.0070225358720483,-7739.48584915401
0.210498665273984,0.231762383857646,0.00694651894395951,-7738.30830300769
0.200493744984527,0.220538961521824,0.00749694740206125,-7740.76703048301
0.219973779229062,0.246246503454455,0.00608718333074297,-7739.21071980809
0.212823098992429,0.233341540984595,0.00699241351987924,-7738.53247427636
0.214777917964569,0.234748110123876,0.00644737502453486,-7738.37320157306
0.217875983372769,0.24395108944318,0.00658056637164086,-7738.38309827929
0.214575345986823,0.231706848975637,0.00641268232816299,-7739.31702145664
0.218439187690408,0.243609107475543,0.00665130333140968,-7738.31214625148
0.223677557149213,0.247279225651657,0.00626773405404333,-7738.91043370519
0.218855387810607,0.245203762178554,0.00602801124615022,-7739.4986328238
0.22120572687701,0.238726931917891,0.00650389852330719,-7740.29349324884
0.217416560285077,0.238727354502565,0.00681791644172631,-7738.55453167931
0.219700698449536,0.234232260646261,0.00621381940718243,-7741.36929185948
0.224436937120194,0.249520665852602,0.00619994803809124,-7739.2062159601
0.214935225319859,0.240983168355827,0.00661678232341158,-7738.28580901156
0.214882123105373,0.243745732810869,0.00689890556352966,-7739.25620801156
0.22412166186905,0.248123601998621,0.00598830089955313,-7739.23629021379
0.204702804596844,0.223745714818853,0.00721535714975448,-7739.83034735182
0.223326845437111,0.254913406713209,0.00653818263796369,-7741.97450131312
0.217225043914979,0.239487668636677,0.00674036610997055,-7738.21672329257
0.216644147903517,0.240067002398103,0.00677395565228347,-7738.10403398818
0.215797780500259,0.245042245336481,0.00654956529342814,-7739.42818789723
0.220790747483479,0.247853810045169,0.00630948447777914,-7739.02957152998
0.207449566912786,0.22886593753878,0.00711832630742292,-7738.68442532532
0.215577362969465,0.236103495690903,0.00691097673468531,-7738.66237852118
0.212214926853391,0.230720327140619,0.00575303931243907,-7741.03624881485
0.207571400835162,0.229241437487231,0.00705390025038899,-7738.61346920808
0.213282100447483,0.239512635043046,0.00687006187497063,-7738.29457244616
0.215818504504405,0.236316665821224,0.00723516809197809,-7739.75024147026
0.212996764514085,0.237783860744926,0.00663836919807905,-7738.16459165458
0.214523359869149,0.238264350752374,0.00661711840852426,-7737.98082663267
0.207001868569309,0.230005292657743,0.00795480339897565,-7740.3906606001
0.210876346208104,0.236425501743728,0.0068958219809186,-7738.29421350279
0.21616806212374,0.235709310096928,0.00595671541679362,-7739.26617055238
0.199968104718079,0.222098512577885,0.00789486220270199,-7740.86859433989
0.224103905739455,0.255625253305694,0.00668294783134325,-7742.64367267091
0.224818947241275,0.242454608872544,0.00593591811609678,-7740.27572584444
0.22071608366417,0.237396362744675,0.00588649012915368,-7739.97207198982
0.207916891201003,0.231396487196575,0.0073660434295255,-7738.66815118639
0.211667738357273,0.22674807825474,0.00565832234446142,-7741.67483131643
0.213731515951745,0.239587718470875,0.00656358942196052,-7738.3881344631
0.217121051070558,0.240527645582498,0.00660839450087373,-7738.02791981756
0.218124490277756,0.232891839069943,0.00644267029226538,-7741.37715439164
0.213158626811498,0.228382024367955,0.00629741974000853,-7740.29680197387
0.21709077770693,0.23789891504845,0.00576758658394217,-7739.94427239131
0.208582068724461,0.232183688384931,0.00671774673513356,-7738.69546589691
0.206712890518922,0.231852478758631,0.0066310118050617,-7739.76998500367
0.223650867279281,0.243873012005723,0.0052904583039867,-7741.79819643545
0.221498084500668,0.240352295140012,0.00578688410168862,-7739.60168210136
0.219950290885202,0.249341712948781,0.00654919444926131,-7739.8112118203
0.220097923859416,0.247433241708235,0.0066601668368561,-7739.10042562185
0.214455045381788,0.234068061937482,0.00660327416914419,-7738.44451275625
0.214931415685163,0.232941707756036,0.00665739093944034,-7739.13374359948
0.203172939157322,0.224174204246552,0.00764856052954043,-7740.02559785241
0.214242526189413,0.235492581109518,0.00728549430072351,-7739.30046881804
0.2118398445281,0.234120982822368,0.00705240430718992,-7738.22039579823
0.207562900734916,0.23212272215891,0.00697686712921099,-7738.63915655652
0.216513883972229,0.233228602951818,0.00627794437084356,-7739.54600938566
0.208416320371024,0.23060851579609,0.00746356124931863,-7738.97370396461
0.202700724904131,0.224680022116853,0.00764199513603158,-7739.89442398682
0.223361521037285,0.244654118611264,0.00599250184675376,-7739.08284957501
0.227820489505788,0.247241988524134,0.00595533721350692,-7740.4769446661
0.227459579594209,0.250749868240135,0.00623877568509187,-7739.97789002487
0.208348074246895,0.228452834106389,0.00681844716951407,-7738.80033063551
0.215348894741866,0.235780525274311,0.00678545730879937,-7738.42831342879
0.210351533094063,0.228939076361941,0.00678849208828809,-7738.97865592189
0.218285760956095,0.23770720843004,0.00667882441902083,-7739.02841126038
0.211437907152104,0.229101523406018,0.00679166164166082,-7739.33957891674
0.215846070988244,0.241342907634006,0.00644876063179251,-7738.33831343842
0.2097400231074,0.236649062110953,0.00642281551403705,-7739.95396131137
0.219273470340035,0.240963209079372,0.00673115352713747,-7738.66855759372
0.218004156023575,0.242295210634698,0.00627406200251366,-7738.38272140376
0.210614867725939,0.226281074507353,0.00632455241847358,-7740.24546484997
0.209476303569721,0.238183851421364,0.00761488873912113,-7740.36997301423
0.21624429232316,0.246892237254005,0.00737806279662906,-7742.04657783058
0.217691612831538,0.238935096051475,0.00611397824962866,-7738.60662024536
0.213665288178698,0.229859626487224,0.00675147293780768,-7740.27039652709
0.203613231963406,0.219845991910096,0.00742295979464967,-7741.83760610888
0.216073942089736,0.240366794940722,0.00720903233325847,-7739.0218010445
0.212254733355558,0.239942118895175,0.00658821446062163,-7739.05371437371
0.224094330385774,0.245849189914667,0.00621310158610286,-7739.07543860679
0.215949108415689,0.238936755914321,0.00722375374067488,-7739.10752529974
0.210138416419614,0.224738238548592,0.00649523562172905,-7740.93487039067
0.217262868015336,0.232715235728853,0.00552715167365527,-7741.09709771471
0.207561242384343,0.217780236905535,0.00655371976747683,-7745.62279214966
0.205752768461274,0.229073829820424,0.00690682329884978,-7739.12524410611
0.219038186762182,0.239856303293873,0.0061229321874067,-7738.59568679555
0.221850122255897,0.246933207730947,0.00619431520835145,-7738.79903240258
0.220361380077646,0.241124064790485,0.00651875214448214,-7738.72704472517
0.219952554833709,0.23870702516334,0.00584065691344704,-7739.45011511012
0.217310605000149,0.247699564783603,0.00635501257073062,-7740.25884874881
0.212592611895032,0.240479251648232,0.0071593997737215,-7739.07480336871
0.202106086134455,0.228672977898364,0.00754527692335454,-7740.1766605851
0.215717345821507,0.233962145420194,0.00603799931799515,-7739.24861484269
0.209912031365186,0.237262215607273,0.0070692050645442,-7738.8159458036
0.208038189787748,0.233935846360537,0.00716615915863119,-7738.6844025077
0.205622273902432,0.225535197287545,0.0070663704728755,-7739.3202708611
0.213796879602053,0.232006001249196,0.00633967443604764,-7738.94473581893
0.22775939874149,0.251446011578379,0.005987890283631,-7739.93780089861
0.205883952818895,0.224626671401381,0.00706742252005647,-7739.62692314301
0.204261282797936,0.227887510916202,0.00809400262017707,-7740.72604987714
0.209932678839785,0.233414278135184,0.00690200687836666,-7738.19872441797
0.214305104527255,0.234013294407902,0.0062196527257453,-7738.76502408736
0.21099004227276,0.230854493535781,0.00620645898890158,-7739.42000898029
0.213663504468697,0.234140170661713,0.00678922238211656,-7738.30981697622
0.208266497126786,0.22686876179668,0.0066077156140812,-7739.34698695317
0.213034872894116,0.230805625878573,0.00679313273048852,-7739.32806408442
0.217883042311366,0.240125735461425,0.00662235280144885,-7738.17118885158
0.224875831921737,0.241234277836479,0.00527747213266251,-7741.7313612779
0.215105823497587,0.239846529821833,0.00662494277904236,-7738.04974203269
0.202976558194583,0.225411195880352,0.00804670497062805,-7740.72905055053
0.219644313647813,0.245589544884975,0.00630814222724279,-7738.64624840351
0.207019955136238,0.224874791833126,0.00697238484724983,-7739.74739386928
0.206405500831805,0.226986188707818,0.00641570924898095,-7740.19702020032
0.202873603337397,0.223900156948044,0.00673109759450975,-7740.65936928576
0.207611335353578,0.23111658278602,0.00731004466828796,-7738.61679993099
0.208407434163739,0.234121551403053,0.00719194987827095,-7738.61437694878
0.215016816397447,0.231501851678614,0.00614578886553363,-7739.65311831612
0.214989922831579,0.243614289869018,0.00610770524654714,-7740.55591169077
0.207843130259618,0.229517785271686,0.00712380426395398,-7738.59313159007
0.216590753377393,0.237240850673692,0.00672081749949337,-7738.41572720165
0.213595833593401,0.239613995239331,0.00680828972592695,-7738.23508105573
0.215216419426345,0.23534184959817,0.00693412083144844,-7738.79461054412
0.226916373719318,0.254956563108522,0.00626796159550524,-7740.69543679864
0.204347588924096,0.224411749372769,0.00713772980128725,-7739.58280775775
0.211225979147311,0.235985923569372,0.00680272580688259,-7738.19080447657
0.217547446755227,0.241741000134939,0.00702109552749391,-7738.77085408481
0.211661877362219,0.2339985986387,0.0076346614886526,-7739.87030731623
0.211871458231958,0.23837343213121,0.00690660901088047,-7738.41166296255
0.214899235849064,0.231475694595383,0.00611366525331134,-7739.65081340116
0.205787122748107,0.226404582815227,0.00662100761750036,-7739.76640425613
0.215595927375507,0.236289544080712,0.00647978154056707,-7738.21106219532
0.210815145177635,0.230832568931777,0.00644051077616334,-7738.82063280419
0.219100814764102,0.237174822466466,0.00638811206014484,-7739.27386035514
0.227567674839224,0.253833111333631,0.00634671113010415,-7740.49971670406
0.209322644025961,0.231775861989685,0.00700559036452154,-7738.28667061583
0.206596213007037,0.225810294981661,0.00777338390645536,-7740.90616498625
0.221028639866993,0.240270307915999,0.00582748858562556,-7739.43235205991
0.221784545493386,0.23561005983561,0.00558027337824507,-7741.7031522694
0.206608258468604,0.226620900787459,0.00678449806914562,-7739.24005510475
0.213614120224267,0.233045779133189,0.00655771198635426,-7738.49505109419
0.209181302651456,0.230593099534551,0.00695916977841727,-7738.41086135937
0.211077220780041,0.228566050890535,0.00650910381654972,-7739.31809149577
0.208836564171371,0.226691865943279,0.00668645568592593,-7739.41448777413
0.201784332340673,0.225643957513757,0.00838035740694144,-7741.85129618837
0.214221202023007,0.230218522350833,0.00634661281525452,-7739.86498564662
0.223714738007155,0.243554772603064,0.00585067793432072,-7739.50750505892
0.22425625679037,0.248468317015659,0.00649177950753799,-7739.33645113185
0.218582753249098,0.236707429683254,0.00589926693128648,-7739.43219921268
0.213055316307454,0.230177323509901,0.00640895849212983,-7739.34326680877
0.216283054631357,0.241868786721355,0.00713255232370687,-7738.93327790373
0.216980889184088,0.240894009029442,0.00720151862498818,-7739.2328195316
0.221337890635394,0.241965108415267,0.00644348053138688,-7738.86613561661
0.213083627554549,0.238486388482937,0.00626647081819038,-7739.23243721384
0.207281271120684,0.226413783230876,0.00680721665386731,-7739.24392742409
0.215719688300006,0.236742678341465,0.00596879302579276,-7739.28672576896
0.213114978902945,0.236904167942639,0.00695640031272975,-7738.05134080096
0.220689857099902,0.243424304669423,0.00663340597660437,-7738.64900927793
0.216694530391199,0.241340586488975,0.00650789059080424,-7738.11392000661
0.209801319181358,0.234974737074467,0.0068090849321771,-7738.45934501919
0.205565330789942,0.225548217027387,0.00683928777610225,-7739.468441733
0.212064049595763,0.227530610940538,0.00596690362841903,-7740.58319786198
0.204861366202086,0.223407265719711,0.00736661975237754,-7740.19060772809
0.210376483068236,0.227768311612647,0.00692466289004441,-7739.67910985045
0.215397885971358,0.238124875686285,0.00730266534689891,-7739.30122488401
0.201926439196447,0.224188310186766,0.00740276348272844,-7739.90167112612
0.21767055458965,0.237703114864441,0.00588178408326822,-7739.33514304781
0.216309691478987,0.237159255180685,0.00731385547456039,-7740.09903473826
0.210867998077639,0.236920509771806,0.00618812354414198,-7740.45329124713
0.222123628658203,0.242780403734564,0.00598510812832481,-7739.01085817507
0.22093246728789,0.244928067135323,0.00594241487033292,-7739.18080655622
0.224979465130617,0.254286202592317,0.00578580671396088,-7741.50237222678
0.213116012569049,0.232724600744967,0.00755964571003298,-7740.87862582087
0.218338027026985,0.242211947867292,0.00671901741213276,-7738.26995903586
0.227450621240147,0.251892491064657,0.00640635240695262,-7740.32737825479
0.210407444004683,0.238342738399418,0.00642480862979407,-7740.07773177429
0.219193751552597,0.24021156820501,0.00642090101303386,-7738.38636366349
0.215113250242871,0.237385137761108,0.00727521383369795,-7739.2055046531
0.217366376766909,0.241540821425331,0.00661596079748664,-7738.07594721783
0.211798361309533,0.230918745570562,0.00626349271435536,-7739.13144592421
0.219742409076115,0.25129421719082,0.00661249965652813,-7741.14693193536
0.214935808956771,0.240904126307245,0.00621591538092487,-7739.18536952214
0.217963191879017,0.236106133065422,0.00636997512850176,-7739.06758125145
0.206351723230985,0.225946224704559,0.00686128271111149,-7739.30764710944
0.215418286829517,0.240910437755259,0.00644391586212009,-7738.37213675926
0.219224855661955,0.242420019649594,0.00609801704739226,-7738.64623834995
