"gamma","beta","rho","lp"
0.165080530729501,0.178780514493938,0.00158902925589569,-7048.02310074466
0.158954209879273,0.169483441752472,0.00114638734310011,-7051.56691582243
0.172678368786382,0.183310508586323,0.00124226792680478,-7048.3990478327
0.174732220548237,0.183950775771664,0.00108719346397099,-7049.90886461052
0.171062197687383,0.182782850985442,0.00150574199997926,-7049.24257203917
0.172700521952627,0.187833182451574,0.00135024194135837,-7048.21602131696
0.175346377774302,0.185727245825775,0.0010256714179005,-7049.65486652948
0.161049644494463,0.176343417789709,0.00171938419162872,-7049.63505842332
0.164621309376522,0.176397585768701,0.00131639728755451,-7047.89989776623
0.167513904004425,0.17989799623336,0.0014613700317897,-7047.58358350447
0.171424754021649,0.182882437164702,0.00136360283364394,-7048.05263848247
0.170834998400132,0.184457238855561,0.00133215710300986,-7047.44102149304
0.166430509755587,0.177417101511107,0.00137619133294296,-7048.06957711236
0.171002842231673,0.183538849496551,0.00138315915149308,-7047.47568611347
0.164739342497724,0.179084687375834,0.00147413458535107,-7047.70347821992
0.175208923883574,0.186425378347959,0.00125009105871908,-7048.46612994741
0.165999893095016,0.180338506537037,0.00151279920889621,-7047.6510562822
0.16745931885962,0.178763093546102,0.00125682358952173,-7047.84132164599
0.172026214884719,0.186269936554686,0.00120344850930466,-7049.01940159391
0.165904541965954,0.178727913608179,0.00160832263503104,-7048.55717412972
0.164876218061056,0.177098591673773,0.0011696402029924,-7049.70200356624
0.166673870321994,0.18256543805501,0.00167340179911684,-7049.95214799019
0.162871938684941,0.176024899861046,0.00162695666502885,-7048.43154783905
0.162341775634687,0.174834490433636,0.00143553591067377,-7047.91420531873
0.159363990752614,0.171321398412532,0.00153405034092192,-7048.86071213794
0.174185080277805,0.187205219006202,0.00137701265830038,-7047.93557224763
0.16880177717056,0.182902741666353,0.00151859599303746,-7047.79679608802
0.171035356786615,0.181325310331676,0.00102058256359044,-7049.72145489292
0.17749628967346,0.188505466303607,0.000998566735112564,-7050.36584371287
0.175673347573241,0.188021427608493,0.00139588855951657,-7048.84956488783
0.171938927910019,0.182952061574382,0.00114569624385297,-7048.35974735788
0.157455782077778,0.171399316627198,0.00141582406124445,-7050.49468037606
0.169685564683084,0.184192541413863,0.00133733973009815,-7047.83323123959
0.174735569599404,0.188123630917094,0.00136099450726668,-7047.94752322235
0.167290153509826,0.178227446326072,0.00124860068972616,-7048.0012311811
0.164715889559366,0.176218894635038,0.00130692472972463,-7047.96459541667
0.170893059011563,0.183453951328589,0.00143125911195973,-7047.72286323411
0.172608225431809,0.182992909220133,0.00111844757661898,-7048.7027829014
0.177536642868211,0.192881182101642,0.00135330819753689,-7049.34591723369
0.160330143414862,0.16967146940097,0.000957233494790703,-7053.34850795202
0.17091750094894,0.183548426853108,0.00156401836571393,-7049.25008424171
0.161539389271774,0.17436264062715,0.00144261138303363,-7048.0933657308
0.163540862746751,0.173603147830821,0.00148068306669748,-7050.03729566737
0.16392100612714,0.177114531606298,0.00147674221108508,-7047.57116344663
0.177767877586266,0.1935424336753,0.00121852715627799,-7050.24420390951
0.163416565508746,0.177363111889353,0.00162145623375237,-7048.26937500325
0.170556139410366,0.183036617105322,0.00135973170548336,-7047.37184253392
0.165546309533181,0.176752301151467,0.00143024766622533,-7048.14950686056
0.155274352267904,0.169873941583373,0.00148508201024453,-7051.44824018147
0.167529602366891,0.180335152449439,0.00134104104727355,-7047.3650057283
0.165445534275219,0.179469659461499,0.00155848227296242,-7047.81287193442
0.158470922889042,0.170534516533113,0.00137154291473386,-7049.58046284456
0.168019829171186,0.181043001886669,0.00146359140933763,-7047.4142745855
0.162667220638174,0.174448034178887,0.00160626327523763,-7049.09353171357
0.164043311879095,0.177316967857921,0.00164785232291014,-7048.64360453321
0.166543754240157,0.182898810967875,0.00132887099926089,-7050.11838891206
0.163996106116006,0.176295050515765,0.00159752541511945,-7048.59501729008
0.166681641134022,0.1797638122534,0.00144388841732147,-7047.31130395646
0.172495287097024,0.18594729153797,0.00151201714731347,-7048.62607537813
0.168307195947037,0.180561999500259,0.00132459708979188,-7047.37254480188
0.169088467326136,0.182750862166395,0.00141664080422719,-7047.30380999129
0.167244970743596,0.182646076638845,0.00136867719557614,-7048.5164173834
0.166122395857492,0.177928089452343,0.00143512065875401,-7047.7191415127
0.175306788559573,0.191263660048895,0.00147031282369606,-7049.9134694382
0.174119946556973,0.185538442445132,0.00122999530656159,-7048.09658515474
0.167565961450581,0.178944903856529,0.00141096676621112,-7047.94269423732
0.174337954829897,0.186733735722839,0.00123883376850136,-7047.88140411868
0.164356898562244,0.176884329041288,0.00156960638604393,-7048.18791833896
0.169399616452898,0.182867842146875,0.00142638338454962,-7047.32406405805
0.168043275839106,0.17907741785658,0.00130045867919392,-7047.84055628203
0.162977094858081,0.175045963333141,0.00147196031607932,-7047.93183046609
0.172903937081721,0.187371631784461,0.00148078738162547,-7048.40485729834
0.166180955380935,0.179762281016417,0.00136713678354451,-7047.58003832571
0.171631720223744,0.183767016393573,0.0015115362373851,-7049.09156375271
0.17048010902302,0.179349925130354,0.000977161617458212,-7050.23505180824
0.171634994353922,0.183774855809281,0.0013088089004028,-7047.50763438821
0.168963317930405,0.182702302191466,0.00124753026067705,-7048.3795490862
0.179788209758681,0.193777456574678,0.00137163468286782,-7049.844706837
0.173781289759413,0.183084759652944,0.0011275246994795,-7049.70352481801
0.16831890030243,0.182047629224392,0.0013570943081427,-7047.43568332617
0.165489925729722,0.178829934456394,0.00154458144535951,-7047.73197315038
0.168864460284205,0.184634461378787,0.00160100636992654,-7049.35821592564
0.159065929689212,0.171536267732539,0.00151993144046187,-7048.73847895615
0.161330037579594,0.171760520831886,0.00129089607464757,-7049.19299268293
0.166343208867391,0.181589741923127,0.00164397500570733,-7049.06157006951
0.16262522831132,0.173708151352692,0.00138755042918659,-7048.37852382873
0.163445928560693,0.178375451278964,0.00159988882856181,-7048.37652911285
0.171752730324207,0.185241372742487,0.00141761051530917,-7047.57992255561
0.177904579562311,0.189409388401775,0.00116959280957738,-7048.90802455351
0.171683789802045,0.185438314347866,0.00134839235145605,-7047.47712411434
0.167850462358242,0.180172037479609,0.00133830714019424,-7047.35458580852
0.159421511302132,0.166941750737736,0.00130595621383537,-7054.27644183748
0.163409657348865,0.175653947512727,0.00171145937842745,-7050.12135416187
0.154890611518512,0.168008542524668,0.00156018030799051,-7050.40169697235
0.175570050361892,0.185962791005811,0.00109980480864004,-7049.10518786289
0.162578546177565,0.174818889875253,0.00123773742749587,-7049.42715086127
0.167139119810786,0.180931090394133,0.00157762713248424,-7048.09161674157
0.167733972905275,0.179807295970694,0.00146697623388784,-7047.81474601095
0.163418883404586,0.175424944365252,0.00145706715824212,-7047.86376856042
0.16307326847146,0.177480581406392,0.00164804251215244,-7048.55941957263
0.166244449907117,0.179032835083942,0.00151798719518176,-7047.71616264142
0.169194082362642,0.186271328385614,0.00154175483750122,-7050.18726976094
0.173864152828316,0.185748941784669,0.00119035123011771,-7048.08332158552
0.163327742667418,0.176275794759242,0.00143260075920054,-7047.69804040057
0.165457673457083,0.179925339696057,0.00182058617055591,-7051.6191105348
0.1635613650742,0.176279373772068,0.00158650304532498,-7048.23325962264
0.165502454745769,0.178410889410228,0.00134596995958384,-7047.63613036398
0.159453342523295,0.171540079538692,0.00171838252236667,-7050.1991192397
0.163817468162676,0.175750231353051,0.00147162602104923,-7047.90572993375
0.167463536371549,0.182322669643466,0.00144046660041142,-7047.74762601863
0.170562635677561,0.183515449734212,0.00124028977613154,-7047.85569380366
0.161872015693021,0.172269171205911,0.001355221232072,-7049.00270260705
0.170061415401953,0.183663932441029,0.00137957034389074,-7047.31780922166
0.171052500194594,0.184685383815074,0.00144242150056037,-7047.59279527543
0.170297964892409,0.183515974366728,0.00126508946959176,-7047.74021970893
0.163637147520694,0.175436233513113,0.00159035314944197,-7048.92239021838
0.169498027475855,0.184421585879813,0.00142392080485782,-7047.78005004587
0.163927364463588,0.176767155479241,0.00144942341938986,-7047.57362498797
0.168321655872873,0.182724177143831,0.00136108518906972,-7047.72129423328
0.174885998277276,0.18503484543708,0.00125833322967691,-7049.55569079531
0.160470340706681,0.171875015107085,0.00139278078521341,-7048.74268048342
0.162340613869663,0.175550970041633,0.00146147085572763,-7047.8713023169
0.168332518785252,0.181915775473898,0.00128847617036776,-7047.88811080973
0.172037183425949,0.179468706281759,0.000891125401709301,-7051.87662190504
0.159866306293566,0.173485412884038,0.00146427660558861,-7048.71372202862
0.158009350966565,0.165014149323465,0.000896261583384025,-7054.66961228778
0.167441185446872,0.179400388151042,0.00139432265876482,-7047.4873423744
0.166453393849992,0.179371933744636,0.00107486142324799,-7052.21355420801
0.173965024226176,0.186386907030502,0.00128138627755356,-7047.74363970731
0.177622526072929,0.193482469656069,0.0012918793009893,-7049.76506705715
0.169672711681371,0.183713741624996,0.0014924068910597,-7047.72053034951
0.161715340956615,0.173669356397868,0.0015132268859611,-7048.31430604206
0.17028214620253,0.18372275034682,0.0013814331671764,-7047.30670685221
0.162634337594442,0.172641805262263,0.00130709204057544,-7049.15969558417
0.178198236193877,0.191646962100171,0.00114548053800091,-7049.42120965307
0.160626496945546,0.172973216441116,0.00150511755487679,-7048.33232799912
0.169098890386506,0.18367580044172,0.00127735866874569,-7048.55922950835
0.171656683797295,0.183556067488517,0.00142443036515885,-7048.23878396312
0.161775950851671,0.174215431747349,0.00138371029910099,-7048.25881616753
0.161223120489341,0.17278700626288,0.00144813451662137,-7048.44254180529
0.167214139721161,0.179912309403167,0.00160770978359819,-7048.84710650897
0.162570281464798,0.175646679194049,0.00148127680912466,-7047.793016702
0.158536136392733,0.171781684973261,0.00155569753797762,-7048.84646283292
0.173790058010488,0.18826286255529,0.00137884227652321,-7047.99922996648
0.170297099780019,0.183316589515202,0.00146028259070439,-7047.66539529005
0.166966612497138,0.177230512768469,0.00122367436160814,-7048.43834046319
0.161940405327588,0.174278485361943,0.00137753990671631,-7048.23580223017
0.179247361787581,0.192013037899305,0.00117561610625437,-7049.10196059898
0.168613951083909,0.178522412319299,0.00121834330035032,-7048.67164043195
0.172479263145928,0.185545222391823,0.00124092726071365,-7047.83738934501
0.165308109053448,0.179185980563411,0.0013910833106447,-7047.70604547415
0.178823932604219,0.190974525664004,0.00130275546658561,-7049.30648004182
0.162403625276426,0.176599027837013,0.00139486448265351,-7048.61798124573
0.156906511760911,0.168025053465548,0.00152375764806163,-7050.10841387835
0.16636150740546,0.181071203833731,0.00134196880881354,-7048.3979464057
0.173813654897216,0.185557080548791,0.00133826008823018,-7048.18472144139
0.159688409913486,0.172656941623462,0.00161240446179004,-7048.71349547782
0.155670187631715,0.168852752527791,0.00145825132293706,-7050.63562151637
0.16082134983327,0.17256797443059,0.00174007621795913,-7050.8659213336
0.177932608897059,0.188809889043461,0.00102531087473783,-7049.99619314832
0.161075617504423,0.177256963308001,0.00158366274640607,-7049.57762203438
0.170992920636406,0.182679748391883,0.00121013220088984,-7047.85941958498
0.163539995298882,0.176382739341495,0.00145530340116739,-7047.63268684745
0.16764823854012,0.179198092500502,0.00138355852558317,-7047.68433260782
0.172526497718938,0.184346394051606,0.0013590967321417,-7047.96928174709
0.167093781772355,0.179782466249664,0.001339264022841,-7047.40528251278
0.175488679570813,0.188625549298336,0.00130293595207844,-7047.97498940722
0.161091636148903,0.171531438036716,0.001475699322601,-7049.571754697
0.161452855499338,0.172578384750784,0.00151996302096787,-7049.04286800646
0.169292215537134,0.186286753234782,0.00129928093062281,-7050.74175066174
0.167911833929079,0.182874098789003,0.0015383019855145,-7048.09969040065
0.159575823631249,0.169585688837195,0.00145556710024516,-7050.26988748799
0.170134122687947,0.183685039182601,0.00151071038369941,-7047.9582086208
0.170241161476033,0.182282856370534,0.00127513457993899,-7047.50854806745
0.182452876938566,0.19458117882228,0.00114221060050234,-7050.21948571263
0.17501244967812,0.183552624704785,0.00102354645429727,-7050.746138425
0.1666388942172,0.179938280330735,0.00145596399612814,-7047.32849303002
0.161318872359472,0.174851772426657,0.0013732953996841,-7048.86356049172
0.168803094306333,0.178957413043553,0.00106716865840964,-7049.32032364499
0.168910637618153,0.181983935595091,0.00136886335021454,-7047.24539430355
0.164637593478425,0.172755223269197,0.000877723498929326,-7052.2644270798
0.167117685488805,0.179661176163527,0.00140307076476977,-7047.31303269778
0.168631599755813,0.182278266440588,0.00128528744818919,-7047.91161848613
0.160614171570976,0.171544124404492,0.00162296730225502,-7050.33727454623
0.159181553015071,0.173475145547682,0.00162133488053059,-7048.89680929834
0.17569524362131,0.185542076692553,0.0011570581536054,-7049.5532156475
0.171460441527938,0.186001394325416,0.00138112651943718,-7047.70876810947
0.159721440248315,0.170508044099212,0.00146178191705406,-7049.37388098146
0.1632450989751,0.174399011815164,0.00127132818461378,-7048.55024192739
0.16330452567221,0.171861276376036,0.00115373001719268,-7050.57850836762
0.171619921596882,0.183664543517586,0.00152480264010303,-7049.37555610786
0.1626828152026,0.176830907120312,0.00147895734914201,-7047.98906779556
0.175312120726815,0.186848016202519,0.00118201466476216,-7048.33929685921
0.17289040982568,0.185479655589692,0.00132790017357228,-7047.5761515513
0.168020147439647,0.182000990002461,0.00131534419420161,-7047.88096779264
0.174844380167357,0.191274786526304,0.00158100720483373,-7051.86709506132
0.167586241748486,0.177678144490474,0.00133922276910085,-7048.89720907295
0.158749926410719,0.171059451868834,0.00152323940065282,-7048.87753380193
0.166062361998769,0.176921210502801,0.00116033156263902,-7048.83235391965
0.167404653797513,0.179318393207128,0.00136601803126169,-7047.45508712769
0.182362169168875,0.196048609862229,0.00125999963397691,-7050.18654055498
0.16376209436217,0.17642502834309,0.00139836650259617,-7047.69547057668
0.165126958466182,0.177463111535529,0.00143930497730449,-7047.52624549438
0.164146590714316,0.174428917023342,0.00134133802431808,-7048.73579222274
0.170304004762479,0.182429831275122,0.00125894052335649,-7047.57202433329
0.17074467766371,0.183046313822319,0.00119192968655937,-7048.12761256089
0.164882666469919,0.177793294253405,0.00137400047688179,-7047.59752231802
0.171179723056824,0.183189521943496,0.00142494148643282,-7048.05040755915
0.159450241236377,0.171764655258292,0.00154934419770179,-7048.72499032324
0.166841799211104,0.180148492583534,0.00162079889903567,-7048.65040922708
0.16392330084535,0.174968956752612,0.00129629575996124,-7048.28146333483
0.163880809082357,0.174066624670034,0.00135055314066929,-7048.89457429659
0.167569671963067,0.179200591380486,0.00114064667239163,-7049.02301220103
0.159133676796533,0.174785434162344,0.00147073392446361,-7050.32553324713
0.163704930410143,0.176144337072557,0.00137893192647827,-7047.77609690618
0.170822022168606,0.182912791465372,0.00145370765118059,-7048.18474430463
0.171852239159413,0.184730596455557,0.00151251006927211,-7048.64654338234
0.173162771590494,0.185326891622948,0.00135381990149231,-7047.87146762858
0.173788727901211,0.188624865321077,0.00138960180834585,-7048.188967157
0.158645550431242,0.173728858704539,0.00168657602841875,-7049.59632164951
0.166392317344543,0.179989465847456,0.00159175978430724,-7048.16455375774
0.178421728349378,0.191605053443205,0.00123775573362586,-7048.7158766028
0.156680785975268,0.168208083119394,0.00164928731262262,-7050.47773730214
0.169075837958946,0.179057835345292,0.00102553310820042,-7049.78097472628
0.164136307356289,0.178497513486055,0.0013428627314394,-7048.73650596892
0.170891699654902,0.181665666657998,0.00128246426979763,-7048.15201706991
0.162954795203424,0.175068202573391,0.00137850272803462,-7047.96177405593
0.171176610510462,0.187919575163703,0.00143920804389121,-7049.49803783824
0.159271382128171,0.172322746836436,0.00170948256681764,-7049.48564341203
0.166042030702719,0.179703481967551,0.00147565013587187,-7047.40854132818
0.164364508707114,0.177141072408292,0.00148248769943608,-7047.57609192834
0.167042980714283,0.178015499564296,0.00107021960295229,-7049.95597139575
0.159176012247573,0.171997731815522,0.00148004676671335,-7048.73118931369
0.170777767942521,0.179711086264563,0.00103758772409442,-7049.83105375731
0.164375280527017,0.17528653860646,0.00109018372625245,-7050.3747689353
0.165929467674394,0.178915227036136,0.00130294797713476,-7047.91447249176
0.167614684056859,0.18027754118098,0.00120150746682048,-7048.64838297875
0.172727190181404,0.185194110368829,0.00128175014574707,-7047.57696107553
0.16639178390601,0.17853226877283,0.00145688203979086,-7047.6355398655
0.173185991975273,0.185941160712851,0.0013666791717915,-7047.71378765271
0.152488106965201,0.163168554983426,0.00155253381043614,-7052.49481420761
0.158922507155134,0.173409410750265,0.0015032411445192,-7049.26089787604
0.174042506167255,0.185406709171446,0.00116783649822462,-7048.27916186538
0.164923504281247,0.178599245869512,0.00131957698952825,-7048.32570786746
0.159115612657952,0.17031403692476,0.0014859401160546,-7049.26186029283
0.16981874399071,0.186174511178626,0.00144021464999991,-7048.95212493232
0.165991166911551,0.178569892308592,0.00133373930272004,-7047.56951856259
0.167604986404209,0.181480679487986,0.00150107362498311,-7047.53846133101
0.161836835754599,0.173406536533592,0.00156409472682625,-7048.91251246677
0.168808519496102,0.183300688155579,0.00133048971126896,-7047.95042550976
0.174171507310001,0.186190561294386,0.00131051571618244,-7047.96266949785
0.154799289078678,0.166671007064109,0.00156895136643685,-7050.59279323247
0.166265981100228,0.175398384355289,0.0012794467630137,-7049.91618270738
0.165841800329159,0.176399430261744,0.00150372123032732,-7049.64799301427
0.163548039505383,0.175289735445731,0.00151472630188925,-7048.28749318459
0.165511753747742,0.180514221319934,0.00152408517128699,-7047.98580940472
0.155281644694225,0.167690278397694,0.00158379872893587,-7050.20335911896
0.161665233523289,0.17336977761806,0.00134983531083005,-7048.4777385909
0.168018454473783,0.178377664931118,0.00112746238113775,-7048.80586524051
0.177496473869925,0.190099509332174,0.00115230449287352,-7048.89365550799
0.159466589376654,0.171845472613791,0.00159928260978451,-7048.90622054631
0.166051772970189,0.17971313361684,0.00157347904472526,-7047.94767177851
0.164715983130881,0.175397689822805,0.00143451191383345,-7048.72847753538
0.166084930319585,0.179580881938468,0.00126729580499991,-7048.57678780034
0.171737988134025,0.185828026856061,0.00137219803807056,-7047.55872348908
0.163012708105522,0.177008167155498,0.00153146415101567,-7047.85440398702
0.181951997684709,0.194215219749693,0.00124039523868598,-7050.15644017637
0.168043620785528,0.18361133456956,0.00133110363271967,-7048.91726650857
0.171249604792232,0.185466197619892,0.00142702348857369,-7047.63362831381
0.165109099959045,0.178973364761954,0.00172936082331603,-7049.79703771266
0.165496585736262,0.175745649538895,0.00113272389910584,-7049.20398525554
0.168633585216563,0.179705843923197,0.00135061349308099,-7047.95395239721
0.165696052957798,0.17895298949047,0.001294855684906,-7048.17699170824
0.162600074673814,0.174993337247679,0.00134746097544693,-7048.23822239233
0.157979107876353,0.169560625903063,0.00168099108176675,-7050.43623909028
0.164399684665224,0.179657411543601,0.00138307641101172,-7048.89574103249
0.177378308437104,0.187466243877229,0.00109028177386202,-7049.66861207373
0.17384110745965,0.183339577019441,0.00106602056570231,-7049.51965686106
0.168573098566295,0.181588970109098,0.00143781124513709,-7047.33562870225
0.167914739145124,0.181919397408277,0.00133216583751673,-7047.75970762532
0.169751604588765,0.184405897341259,0.00133164405878602,-7047.96348855591
0.167449730210215,0.180857215506942,0.00121891736746658,-7048.91839248329
0.172345312074311,0.18628011768479,0.00131041431873521,-7047.69425237631
0.162692374521954,0.175526782426498,0.00128034549702732,-7049.10077652112
0.164044381620404,0.176337494113514,0.00152863077432819,-7047.99868266739
0.164564542505738,0.172739037735943,0.0010236907327673,-7051.00854922946
0.173084343242233,0.185139739776617,0.00131784114064244,-7047.75419861422
0.163133650407876,0.172976837441285,0.000989875297715486,-7051.91245320258
0.165474082084715,0.179576118699749,0.00143271374690037,-7047.58737270492
0.165210034902682,0.176196140805887,0.00135640972761616,-7048.06502609612
0.167583257063418,0.181019945832781,0.00147395743536093,-7047.39221312723
0.163691658555056,0.178422400030633,0.00147107396156452,-7048.07636013118
0.163401572511612,0.174128255709986,0.00134517352980958,-7048.45891412024
0.173511776561516,0.183493363985207,0.000896211770593202,-7051.63832185283
0.169220531824836,0.180034938524671,0.00136592092199028,-7048.3484674589
0.168232385312689,0.181751867515912,0.00148750707067172,-7047.49911230948
0.163355794418144,0.174402651496459,0.00133560401733777,-7048.28589165944
0.163116855267386,0.171760860611664,0.000959647122067359,-7051.7326035989
0.170655652493932,0.182574199293258,0.0015644662890371,-7049.82428650062
0.164803149104153,0.178073273077563,0.00162357203984645,-7048.4260934497
0.168577699544055,0.182023317403203,0.00132372749794894,-7047.50413792084
0.160467479671845,0.172082505995487,0.00135969866356639,-7048.82577198908
0.159811978309502,0.172491792404303,0.00160494387211621,-7048.74090364339
0.168016348483559,0.17910497064117,0.00128295917246905,-7047.81417424266
0.161071684892563,0.174137341387795,0.00157408869191752,-7048.26028797226
0.170261013156872,0.181332096658227,0.00133577318090962,-7048.039924121
0.171450867988474,0.184530582239921,0.00140968038847196,-7047.52804424193
0.162260496369052,0.175408386014029,0.00146419517382123,-7047.87827717411
0.165719218061638,0.178068442890449,0.00135826568611655,-7047.49908780074
0.175137392424135,0.190376351331226,0.00127232597437318,-7048.93820165585
0.165706583520366,0.176633806029302,0.00107493019209286,-7050.22270914868
0.177236574249294,0.192805950618355,0.00126862312156824,-7049.53321759572
0.16280149043799,0.178811968175404,0.00182364070902689,-7051.76249360634
0.178066673057449,0.192432614408169,0.0013298602276686,-7048.93590362386
0.167176951787231,0.179216511903586,0.00147949504266207,-7047.8839684053
0.169339069994414,0.181726245325872,0.00144503994402494,-7047.65685825282
0.161681097881941,0.173074879351489,0.00141505391258402,-7048.40531060989
0.174244572834458,0.18469248767203,0.00109919188728192,-7048.91816057259
0.161294526463997,0.172576097376611,0.00140000145424029,-7048.5549254369
0.161431394944366,0.171617005490924,0.00122382114430412,-7049.5907559799
0.174486263519554,0.186031595969246,0.00118419446403105,-7048.21434663657
0.166090572900611,0.178043622961314,0.00144597154172763,-7047.68233292023
0.159691492452406,0.16945597911755,0.00135375295307998,-7050.13929171682
0.168823317970923,0.183049469063641,0.00132634715444551,-7047.82123328983
0.159043076550254,0.173844535604572,0.00152069909675314,-7049.30098818649
0.160998918621245,0.175324011936153,0.00154097917336329,-7048.36067432103
0.161472130349037,0.171549618482221,0.00140702015916658,-7049.57248285946
0.177918150280699,0.194995363101649,0.00134460641293564,-7051.16629680826
0.171377525700816,0.184756105471778,0.00163917628379768,-7050.33000672748
0.167875300546107,0.178365584967839,0.00113147600395917,-7048.7798589199
0.171850762452839,0.184575322775014,0.00130536572225564,-7047.44153346097
0.171635193049544,0.186469944874656,0.00136546507827804,-7047.90233680284
0.173604023414819,0.18621075424287,0.00131540270927712,-7047.67000638451
0.166356504004836,0.179868039700196,0.00142741379172003,-7047.3383742307
0.169130530840642,0.179870380588499,0.00140421893622412,-7048.74502364234
0.171186174012715,0.183721063045965,0.00133747954106497,-7047.38779076705
0.167025890361354,0.180148285267586,0.00148692118008155,-7047.46414597774
0.157787942080286,0.171398237338046,0.00167804799002868,-7049.39512671259
0.175738667209849,0.190340050140825,0.00126271237269764,-7048.61751851445
0.166241091040444,0.180545634214775,0.00152145164620815,-7047.67337179032
0.163537740457228,0.173144535685506,0.00107674705664697,-7050.296673439
0.163066102606319,0.176530774060752,0.00145763901183473,-7047.75766050818
0.171791500965592,0.184797444089482,0.00119034784184223,-7048.38074543492
0.165460053938499,0.175882724640291,0.00116909892034684,-7048.87179741235
0.181195242333525,0.192985251607745,0.00123936776727564,-7050.07683428746
0.160737246399422,0.175859293996654,0.00153691553629348,-7048.85887726003
0.162303270394736,0.173313230943243,0.00140626109582447,-7048.50972224146
0.172083866972012,0.18616754620033,0.00118699230791138,-7049.16529337446
0.164751357491682,0.174703191136798,0.00118259083197248,-7049.05824091192
0.174096382138673,0.187435665078763,0.00137541639450936,-7047.86110305276
0.170273759321029,0.184684856091926,0.00150985194453525,-7048.02645653385
0.168442235375221,0.179774676873705,0.00148205285953342,-7048.72388873813
0.166147707815366,0.176546288914767,0.00119884231175549,-7048.55516160909
0.163746351416905,0.176784861924794,0.00136092968777205,-7047.96346561289
0.165946200228131,0.177860618395661,0.00135296566896556,-7047.55278369364
0.163373000450339,0.176588864457846,0.00157919929246669,-7048.0154509047
0.172345418749795,0.18303322004391,0.00118852127056018,-7048.28745168768
