"gamma","beta","rho","lp"
0.213253229104831,0.235936190709718,0.00754667346527048,-6859.64098785801
0.211551429491655,0.236983957620275,0.00628644883487905,-6861.1351878071
0.21203295790338,0.231203792567594,0.00663894435889744,-6858.97715190699
0.217514641582572,0.238908970277528,0.00664662952606699,-6858.61839262935
0.220807463107501,0.243252158245352,0.00617812952215709,-6859.19369755744
0.206545634941826,0.228040360113104,0.00778224905965731,-6859.74408456739
0.204289542822789,0.23168994046796,0.00727618767221961,-6860.65560201645
0.222908790081248,0.247179940288815,0.00656277084490868,-6859.30302201884
0.208319036394039,0.236086588314186,0.00746320808934449,-6860.11122975343
0.201160760795636,0.223334567911474,0.0082030598320722,-6860.77169524713
0.201804248090334,0.227268829580379,0.00687591212207605,-6862.18041982934
0.20393200600152,0.222843561694325,0.00650817245579318,-6861.36780922305
0.219767099951577,0.238777038451215,0.00631793386561452,-6859.06924857089
0.205727120751388,0.218207613347304,0.00649337754984526,-6862.38392586644
0.216747853246399,0.239351500112945,0.00662011799499802,-6858.61746466615
0.213190233238356,0.233508531136588,0.00639282211419195,-6859.18695638968
0.216748843164683,0.235324888261508,0.00678984131631249,-6859.23195443118
0.207775061357171,0.226410956413514,0.0067545724601896,-6859.54596766866
0.210532230805826,0.234763799649854,0.00761589515320805,-6859.48761031005
0.204886850309369,0.232333022858017,0.00791902009051736,-6860.78119770964
0.213305460998261,0.238715587986663,0.00682119222878666,-6859.04910548698
0.211396177716717,0.232067551528933,0.00675140239810324,-6858.79941951736
0.213974667952838,0.229725788770079,0.00583056417767863,-6860.83366745187
0.21540137180413,0.227191714930048,0.00587600681413067,-6862.11343447766
0.219785328373582,0.248271592371842,0.0062159338444793,-6861.03060118935
0.220729423157937,0.240302783818192,0.00650929798827626,-6859.10536945905
0.223182837374829,0.248810734023304,0.00617527387754627,-6859.89785081033
0.213168163318278,0.236620258402362,0.00695799616257501,-6858.62623596758
0.215949502013658,0.236193699921137,0.00677320723864698,-6858.70995750329
0.208966287535149,0.227957640890755,0.00682564045356039,-6859.21498776009
0.223676574370264,0.241517155914341,0.00550408636864528,-6860.93772498158
0.214418919515712,0.231093293407812,0.00638600411570534,-6859.5689070545
0.220684770910176,0.246114916454504,0.00686057593328242,-6859.50013632577
0.21203975554752,0.22328774160501,0.00651019768821963,-6863.37831293244
0.220564121335407,0.244092423596067,0.00632923695590567,-6859.06099321479
0.206445703843964,0.227600085876808,0.00726780814027486,-6859.14435022395
0.208132211699929,0.232708702691624,0.00757679992448561,-6859.34093531995
0.217790775811492,0.240287791569977,0.00766750000048914,-6861.4998274238
0.213764997753945,0.237987552304474,0.00638148341367912,-6859.71782944072
0.209211581128904,0.225967482296218,0.00671859954876536,-6859.79544286258
0.229252569279024,0.251902863909213,0.00585631651166101,-6860.39677587702
0.21694134950107,0.238741795407801,0.00689867714958501,-6858.72548541697
0.214556881813767,0.238922106327155,0.00670189613250639,-6858.85337874187
0.220412597467332,0.242524830751414,0.00644097954340238,-6858.81163855946
0.235129522578262,0.252501376476749,0.00527125611298048,-6862.66537648075
0.216411208354146,0.233520115010815,0.00635094696279823,-6859.41898601501
0.209263924932581,0.227301996935274,0.00682470291510099,-6859.37699725688
0.204836408635298,0.222894030255906,0.00678393177982844,-6860.27282538903
0.203845763790532,0.222907928298397,0.00741086843870627,-6859.90515290751
0.224195150817053,0.25209926401339,0.00719958108714084,-6862.63715830245
0.213526721229475,0.230042204375755,0.00626512812557837,-6859.77646861815
0.210542549365185,0.233658144507702,0.0070027718821505,-6858.74299324095
0.20274057312977,0.222012098855713,0.00750392177601339,-6860.0825288539
0.212578569452147,0.232807221033544,0.00656059442680878,-6858.92785512911
0.222443526759811,0.243280422009438,0.00622925011874215,-6859.10017664507
0.209371154319503,0.224901168030456,0.00570436858913035,-6862.56698434913
0.214379139197976,0.237222107163431,0.00762920957534182,-6860.1831685571
0.208582614156875,0.233613591762049,0.00776795942365064,-6859.82674539987
0.222330597072764,0.242087693709283,0.00593298741601299,-6859.59718030636
0.206098549889957,0.230393134527295,0.00787455451983843,-6859.8827846638
0.210256114733274,0.231934811512342,0.00678520386849414,-6858.91485086242
0.218331603679763,0.238763776773775,0.00660944956239798,-6858.75145831068
0.196045979320006,0.21866011032271,0.00770403031176747,-6861.75900172726
0.233528381105873,0.250600006245682,0.00538477236579779,-6862.17815381515
0.210317281616184,0.226598879667373,0.00735778478997296,-6861.02863067724
0.227611438335511,0.250149331828975,0.00627303338145128,-6859.88700222223
0.206644508229161,0.22492349041852,0.00613799188484079,-6861.84159440555
0.218739190861742,0.239469446014964,0.00630516151948053,-6858.88967298011
0.214606955800458,0.238884393806185,0.00773581207833074,-6860.71147518305
0.223239896775314,0.241354457788316,0.0061407861715895,-6859.63423144979
0.210759320987641,0.229671221111117,0.00605085071201992,-6860.89690305007
0.21846769091038,0.241166554391747,0.00684083253071049,-6858.80218861472
0.224812408797072,0.245563364401245,0.00591515550587045,-6859.7169966675
0.21135818413461,0.233926629276587,0.00720215962494997,-6858.72364029381
0.220439809351897,0.246129587311076,0.0067851517392559,-6859.40583263118
0.221148126812335,0.237915005154285,0.0064665951469651,-6860.16333990192
0.208686407490974,0.228617964243891,0.00705261564771378,-6859.01200890888
0.221674797268518,0.244026290899568,0.00604592437392555,-6859.49947582091
0.209617419782128,0.233726701045295,0.0078247237669015,-6859.98708779174
0.203941892981784,0.224434740947879,0.00821953526579229,-6861.17701635011
0.20939152560689,0.228406678587096,0.0073571882391156,-6859.52834902062
0.218782352577302,0.244609894804192,0.00636690858679864,-6859.57684212611
0.214471012273972,0.231979986901168,0.00642908306300613,-6859.2999033753
0.211359530859096,0.231161278930869,0.00664692784137579,-6858.97908182132
0.218914123757588,0.236154170020302,0.0064500135147045,-6859.56126038951
0.217907308688819,0.245353221116049,0.00672112042922339,-6859.70709231339
0.216014078296139,0.230840308312831,0.0069935215730103,-6861.96819322644
0.214294132439222,0.2423097249125,0.00667156677710954,-6860.11618623184
0.219471902905356,0.241025458211943,0.00637772870909705,-6858.80462991861
0.212990077982281,0.233499067012626,0.0069230971587645,-6858.67473749091
0.22323883731752,0.249281616439287,0.00611691398753935,-6860.17631690224
0.221866755678611,0.245031779871332,0.00611564118219038,-6859.43715967107
0.207905211592014,0.233210480183255,0.00724042700382863,-6859.29661054127
0.211918076502086,0.235814657963377,0.00656253533491779,-6859.41559753372
0.211712229015305,0.235967136082122,0.00712203141184184,-6858.79073678664
0.213630607212766,0.237081971413386,0.00668766494343051,-6858.79231668621
0.215114744147759,0.235163066080002,0.00703468104223791,-6859.02007994135
0.21097178243111,0.234632143391698,0.00668362634569669,-6859.22769382871
0.224830212218831,0.2523059183265,0.0066457799916205,-6860.70050027597
0.213247684200771,0.231109539040926,0.00646031056676088,-6859.26638394355
0.211638163703094,0.229977499878906,0.00648791792959625,-6859.32500862585
0.228804573064492,0.24385556096146,0.00542099450301892,-6861.81182102768
0.216878931872267,0.235255744868045,0.00650204916647182,-6859.05076905689
0.194880974732513,0.212684088595558,0.00771909731587696,-6862.64429397802
0.213419058158212,0.232351302184101,0.00568785656004733,-6862.09376036543
0.218294215959407,0.237010462844171,0.00649627518625477,-6859.04162394643
0.2052897441836,0.232154087528182,0.00740605111717456,-6860.09784361057
0.219732484195069,0.241705417674334,0.00648528186468418,-6858.74837995898
0.209039261067611,0.227344625733702,0.00680681497209743,-6859.34781680358
0.212551461157102,0.237139173001072,0.00664918409905854,-6859.22847538955
0.216305497475155,0.240984091062191,0.00683788766862,-6858.81263108853
0.197253025103988,0.219121664428433,0.00759981839350195,-6861.36018735438
0.233665625842022,0.252245634878045,0.00614112732182012,-6862.44167156345
0.228699218816664,0.25436050973359,0.00579888028102442,-6861.1985290394
0.216031480815402,0.235294320801277,0.00637481278536573,-6858.96336616731
0.209682791305058,0.232582207008419,0.00763994253796953,-6859.42621036225
0.216694293604954,0.23934314984222,0.00709930346960762,-6858.99472648017
0.217971324150666,0.238110295102036,0.00590303916439823,-6860.05986347218
0.21388266456633,0.23744081215268,0.00706906879367026,-6858.69271382203
0.216707916081669,0.239172322291578,0.00671576290318624,-6858.57798969667
0.214278352826194,0.230533109554138,0.00603465194650755,-6860.15994564266
0.208259331605201,0.23054194615085,0.00662779111332803,-6859.81375547057
0.206441945317815,0.224797287567915,0.00707842637523483,-6859.61482238061
0.226257367940537,0.252052598079875,0.0065666519921552,-6860.3637430279
0.215927078942412,0.237498200938323,0.00601083509205042,-6860.20838249838
0.218658943173797,0.232548869794593,0.00524373449162405,-6862.4089274515
0.218770216423951,0.239327096329883,0.00666282146926591,-6858.81038963818
0.203618944607215,0.228905438628727,0.00775007813528992,-6859.98453495412
0.211066386521939,0.233341394395178,0.0069354389261698,-6858.677288817
0.21015580304962,0.237264420227681,0.00763173937229278,-6860.16996355864
0.215198812816808,0.2384320482386,0.00674558630961869,-6858.61361808935
0.222601746472026,0.244833947740145,0.00625267144150505,-6859.10453154852
0.22925207325842,0.249529251447394,0.00581417515312515,-6860.36807666438
0.222965127104947,0.25309044443877,0.00647901771688618,-6861.57680459293
0.220233179688072,0.240382852608241,0.00658485838765904,-6858.98890537396
0.219143276615779,0.237557916844227,0.00690372024653947,-6859.99264523951
0.204795757897654,0.228795470989567,0.00773452450464708,-6859.64341615723
0.215258689871753,0.241657734123791,0.00706141502430223,-6859.31836289109
0.227910258257193,0.24472055230806,0.00563860933624959,-6860.89553827857
0.203800456175594,0.225419503610525,0.00709452578289722,-6859.87069132906
0.203233023426029,0.223422281408018,0.00764254547060809,-6859.91447620785
0.210276047161038,0.235947145159095,0.00724602428491366,-6859.17395263179
0.221256826634056,0.242320256816383,0.00612720426804034,-6859.18742038634
0.203067665802329,0.226700540819114,0.00769622578520303,-6859.78286584567
0.220853159193501,0.247437419051862,0.00617102631847465,-6860.27301711237
0.211058197204354,0.23185307104992,0.00704263250107718,-6858.7286657894
0.213700667691269,0.231773195414394,0.0068598738918243,-6859.2524860308
0.218605811681377,0.240538838103465,0.00622239859874512,-6859.11744048348
0.215593846258736,0.240619675453798,0.00634360936417993,-6859.74192198338
0.215613552994838,0.23626307646766,0.00628735842285649,-6859.12852232096
0.212248124145402,0.230855156622572,0.00786068232547732,-6862.00786952979
0.213060819277875,0.237172259953114,0.00699043527803975,-6858.70988303967
0.217253804866408,0.244133155907555,0.00718526949338123,-6859.95883716857
0.226972256609871,0.246630429293859,0.00575120252896376,-6860.21978759161
0.211458290911411,0.229346081677069,0.0065987067183198,-6859.30105604964
0.22016257003555,0.242361397851575,0.00668230674986894,-6858.85654455886
0.218284545979155,0.240692922800109,0.00637258895634693,-6858.86577093452
0.208850112548904,0.229226369897885,0.00693898620140765,-6858.97929305028
0.207173376950682,0.221705058242187,0.00671502684384426,-6861.0051155207
0.202908721832278,0.228439060522538,0.00775257157289798,-6860.14262854865
0.215636168077849,0.227803002608923,0.00573545229458696,-6861.90463947532
0.219279839085621,0.231792086937815,0.0059701871627906,-6861.92031123922
0.213832492892293,0.2404409754363,0.00710942122001921,-6859.35201297129
0.209813318155873,0.230255469631766,0.00774987982472146,-6860.17335624533
0.215154517352946,0.236017887970378,0.00680931265313251,-6858.61029861748
0.203383962076833,0.219348268286001,0.00670705547703353,-6861.20223013726
0.217979800929787,0.241028191825327,0.00724954331311133,-6859.66172308806
0.216924844049451,0.240002291538053,0.00621107305358776,-6859.50903848454
0.222336647996043,0.248121741316467,0.00639259989642667,-6859.57404646468
0.219575346388226,0.247957459310112,0.00698034377112003,-6860.57584332679
0.218105279145779,0.241511723505269,0.00663870028603712,-6858.70417451818
0.218215819312231,0.242902875860215,0.00628509733459013,-6859.49943007085
0.210276289769206,0.233213457894905,0.00654053241970909,-6859.66813415622
0.211949079441184,0.228443629435307,0.00649207435008006,-6859.71289112661
0.217775291523512,0.240183466036915,0.00685088046013739,-6858.7318451073
0.212044757820794,0.228536897748188,0.00606359244791854,-6860.41677109354
0.199483228666015,0.224505103923179,0.0083550251634185,-6861.35953111954
0.22366065770181,0.250000891085916,0.00637424675465499,-6859.88957549481
0.206629423715206,0.229873395572328,0.00784536447906348,-6859.76691348811
0.201784702297866,0.222419264494006,0.00701974360977779,-6860.6702641007
0.208370192192493,0.232469368807117,0.00717454538515729,-6859.02765069872
0.20401430399294,0.223292405039079,0.00703082096203434,-6859.96841556648
0.213791826731385,0.232332000516566,0.00747700270365602,-6860.69388094133
0.208203440074309,0.230861289504323,0.00728480190081616,-6858.9100334541
0.229646007577056,0.253539509462335,0.00609456975436325,-6860.40065220942
0.214373670773499,0.240715390507266,0.00722771526863557,-6859.45474442021
0.221514048667394,0.237426214592898,0.00652786733936294,-6860.90988738372
0.21306916461994,0.235210041342021,0.00660986011164607,-6858.83309053644
0.211897222833824,0.237652476937317,0.00769190510141667,-6860.15142554554
0.220781178078152,0.246563102654973,0.00630911782832424,-6859.63392530908
0.217827587702136,0.239204169571664,0.00657299579643187,-6858.6375881936
0.222530909333362,0.246557752195619,0.00619075952366601,-6859.43536225771
0.198785968764024,0.220579094296945,0.00808491996673803,-6860.88910593734
0.2102787768361,0.229268323876834,0.00652542819350278,-6859.41474377722
0.208046740752345,0.229649967598442,0.00661452314943467,-6859.81936016225
0.233315700292066,0.253510034709582,0.00526881205722554,-6862.40153528907
0.223251577961578,0.243560507278786,0.00588236843903492,-6859.74116473947
0.211025681190084,0.233890723040469,0.00656927864638182,-6859.38171590689
0.198549966243498,0.221708568778169,0.00790173953423868,-6860.79346086627
0.216097307375404,0.239193275906977,0.00709864612030113,-6858.90284977215
0.227081832269796,0.25062302864337,0.00591011501599343,-6860.19165893599
0.211376354155929,0.230753757150062,0.00625805029290386,-6859.91598105016
0.206397378510951,0.226577309005497,0.00748195774447104,-6859.43587555272
0.214195390455253,0.234916583127043,0.0060740274772072,-6860.14100944761
0.216640471698626,0.239344530057365,0.00705831839570795,-6858.90145202949
0.220426234022103,0.243494791840261,0.00680114688622538,-6859.05435291561
0.21703801752852,0.238652055431516,0.00646084506932862,-6858.72139688721
0.196875787216515,0.216735545761053,0.00828244711994359,-6861.90852646042
0.202248718147547,0.227916430002348,0.00754556130210003,-6860.3181922486
0.219559965927385,0.245154287484492,0.00621576843981859,-6859.86736915533
0.214632308395931,0.234697546759269,0.0069752122035368,-6858.86974736219
0.20664006528412,0.227510120621439,0.00731343113570715,-6859.15657298288
0.228693306912673,0.257223380093218,0.00660558475035327,-6862.30771703466
0.214300510266377,0.23747156824245,0.006242436797892,-6859.88679683807
0.233112488006717,0.255932050018598,0.00606467841347062,-6861.24234444655
0.230634257370789,0.256795068477118,0.00625058432993314,-6861.24143474122
0.204664315531469,0.224444142545953,0.00725519460418931,-6859.59059753895
0.220787767328493,0.236479065354777,0.00544145692990847,-6861.34327682732
0.204257998204712,0.229799068399299,0.00730663818588595,-6860.00819024423
0.214579152320648,0.240656531020371,0.00710461755874084,-6859.2213982338
0.217424425631806,0.2424205507498,0.00780560786260048,-6862.15123778373
0.215507578104181,0.234421934140205,0.00613034998512246,-6859.5324853656
0.216038459559704,0.237593668280323,0.00782709951979523,-6861.88914203966
0.194398385051777,0.204093956980603,0.00794512349943093,-6870.06233767518
0.21570121887653,0.234665535502149,0.00636513184149935,-6859.02709944326
0.215623449454865,0.232980597209308,0.00620522014209745,-6859.50845407397
0.205208524727763,0.225726776310104,0.0073768916266964,-6859.40435861386
0.2179206174857,0.236543162931811,0.00585990007641164,-6860.09348041216
0.216658163399604,0.238412373053335,0.00693872523506006,-6858.75263135565
0.222763537147769,0.248969894100093,0.00730699321502767,-6861.91646402968
0.219966965581277,0.243284953252159,0.00613660142437807,-6859.48443232638
0.215446445200454,0.235157841297466,0.00711844882300638,-6859.34740451801
0.218296868078225,0.242227846920281,0.00683643228000055,-6858.8482561038
0.209966966928505,0.232110265222162,0.00663001794537327,-6859.33985782314
0.207845933310725,0.222542086056407,0.00692147886398779,-6861.02716847032
0.212612379861927,0.226374201316924,0.00655442745431637,-6861.17708005685
0.209323069405442,0.229100902362638,0.00701066046059751,-6858.97508131033
0.215636146091815,0.240177184133419,0.00690463003673199,-6858.78102518998
0.228699185706215,0.24919041951627,0.00569334279890165,-6860.52052156835
0.210852044534775,0.234408111603639,0.00686996435974558,-6858.88038062091
0.203437395935449,0.220510419026053,0.00667134731051789,-6861.05153208801
0.209128818617473,0.234480188701119,0.00682273913437375,-6859.6818638104
0.202533287059386,0.228798839234428,0.00792858574019511,-6860.55478354441
0.209823552245012,0.2345520085518,0.00711354305724007,-6858.99462961755
0.202183788817171,0.224029278899048,0.00761677552514111,-6859.87125533424
0.216613865478575,0.245140511782243,0.00646458443067417,-6860.58903560741
0.220358120750893,0.238158253136495,0.00574683879697488,-6860.22938333255
0.212534455611189,0.23591455316803,0.00674909367834804,-6858.80908905089
0.214239878679518,0.240773266975169,0.00668782401398458,-6859.4991105315
0.213840339199649,0.23629940310148,0.00657650632989525,-6858.83147247275
0.203224696570392,0.222557739976744,0.00726147688570242,-6859.95589687107
0.203163990663926,0.223456576011228,0.00713293380011794,-6859.98801965075
0.211061199229816,0.232616975558687,0.00698382663514665,-6858.66162734774
0.197288614482912,0.223030311165948,0.00806786171610666,-6861.56887534871
0.2079576072867,0.228470022916042,0.00733951698811873,-6859.12064828336
0.211520449872376,0.239972553966292,0.00756648756179172,-6860.72904717248
0.215820487340286,0.228023199085082,0.00507664107882447,-6863.57746439386
0.214226065784829,0.239153051259916,0.00724621593678757,-6859.13234662842
0.215539432820798,0.240460154506548,0.00673211788632748,-6858.89209196472
0.21567182992615,0.232955157221502,0.00598465005433643,-6859.9884836795
0.215378723630765,0.236799436186471,0.00658393151093346,-6858.64009622849
0.20783758937581,0.234956112251585,0.00717051542411432,-6859.91062475538
0.201370284668745,0.218472097896597,0.00689325977921624,-6861.29284125491
0.220044200493019,0.239240118120251,0.00613979498267105,-6859.21228649683
0.218764460500935,0.231163621888153,0.0067455588128563,-6864.31223122199
0.217669928802773,0.236184643907836,0.00636158655734273,-6859.06659342249
0.214380897781376,0.235856443716753,0.00690655624643313,-6858.58271033489
0.22627532748718,0.24446885047646,0.00647016022501301,-6860.82016872841
0.225346965617803,0.246509656715688,0.00612374708402277,-6859.47248722556
0.225114637337113,0.243778208328917,0.00620867109412263,-6859.82241844586
0.198952468172623,0.214466427378559,0.00728974453203468,-6862.20665689003
0.196400794027594,0.22094335429853,0.00753642485200176,-6862.230264814
0.206576910987902,0.234382796563094,0.00736579370460357,-6860.26227352002
0.218737083742658,0.23873973413501,0.00661743068249642,-6858.86341937667
0.210598531870112,0.231812882776851,0.00695585735837634,-6858.71711925471
0.217580915122402,0.243432547724025,0.00598055174699386,-6861.32937721344
0.21506950534691,0.233799405493793,0.00714392235620586,-6859.71706196017
0.21202801054891,0.235824897275302,0.00699132396780969,-6858.70660919685
0.208702681710036,0.228790318339898,0.0068416990829733,-6859.11519366424
0.203578311505034,0.223914906520012,0.00786775430115379,-6860.20873429343
0.21684076450733,0.233289756057713,0.00607108984481617,-6859.83535319462
0.205641652913645,0.222414952690536,0.00663198584911243,-6860.52992365277
0.221760098087766,0.2442212864593,0.00623496566489534,-6859.0990347872
0.22993879540763,0.248268959795918,0.00563982205953981,-6860.90367977188
0.21669778485505,0.23200305992325,0.00628921229823328,-6860.15347458368
0.209504672357449,0.23313028506264,0.00699366396009769,-6858.93601427245
0.209526290399788,0.229990246923297,0.00737041791377747,-6859.14821421336
0.215728827331172,0.235693114080019,0.00664716019371838,-6858.70369402381
0.210528324109021,0.236251992825496,0.00628443675281235,-6861.61687908652
0.220584502072487,0.241076075019115,0.00585778560628456,-6859.96436051786
0.207166976889903,0.222149042797707,0.00673912349501502,-6860.77530205422
0.205745784977035,0.220778852580408,0.00699924147725573,-6861.05024299424
0.212211924724697,0.233921591904657,0.0067365822071502,-6858.71846355809
0.206477627624914,0.221866691161653,0.00558138245876747,-6864.42687491835
0.209317961090031,0.225357757361296,0.00622254227510614,-6860.62076522415
0.208742457878881,0.231349076783395,0.00690929494991261,-6859.05377537289
0.213217826083091,0.237874695555695,0.00709338412613509,-6858.83297684569
0.213793546990253,0.229154539444015,0.00654458745315909,-6860.17868780017
0.218895997241374,0.239762841923117,0.00641029063188338,-6858.7713780962
0.225712035192154,0.239320960913498,0.00636644609108021,-6863.67414277485
0.208983883417384,0.2281086111613,0.00667721921096454,-6859.37204656609
0.213655700912813,0.234996444747884,0.0068832652309016,-6858.57414674511
0.20445878371174,0.224568811466885,0.0078539021763292,-6860.21167898674
0.21670927676849,0.236174232695389,0.00565590881862482,-6861.47286534028
0.213123027249477,0.238564449780781,0.00684149477199348,-6859.0507065123
0.202323933651423,0.218585600352516,0.00749194816385325,-6861.31411324478
0.219402223015967,0.240507472170383,0.00630204178881761,-6858.88985371265
0.222885467548005,0.233920071669807,0.00527541237251064,-6863.13515503903
0.210174837794857,0.22563712309018,0.00652578602400053,-6860.23896935956
0.212180263059505,0.231435395307806,0.00667976842996502,-6858.91898186841
0.219558434232942,0.240497060927728,0.00658720293031019,-6858.79263209534
0.222144984106872,0.240645147969652,0.0061756609679868,-6859.40716913157
0.227694795893384,0.250969620514431,0.00552217190772783,-6861.67163608128
0.218013240480829,0.239017192474975,0.00619543529711344,-6859.14729063782
0.195885390010284,0.220986781806685,0.00878403169472511,-6862.83771478088
0.209867494280065,0.226121645573136,0.00666238770102571,-6859.92264453843
0.226093033734543,0.240166177037878,0.00592978666773315,-6861.98359125522
0.22664744067243,0.248554527477089,0.00621367413097478,-6859.64954792872
0.208148941818601,0.226286576593711,0.00605844973324557,-6861.63046440035
0.201644888545136,0.224813582040616,0.00779856457510849,-6860.05699785626
0.210043290993303,0.23027431470467,0.00741510364412162,-6859.30677154357
0.211369173326257,0.237625611188561,0.00672085612012987,-6859.74794995142
0.201315603112532,0.212618861439399,0.00669944333939307,-6864.114231705
0.210886491858158,0.230784353195836,0.00622250679207876,-6860.2313174344
0.211580831392257,0.232992053435552,0.00662995971014067,-6858.95941148734
0.209373885175754,0.233034553221483,0.00749416045343371,-6859.11757908545
0.215977290225586,0.238727086928065,0.00687084551560454,-6858.59983282267
0.212827810190993,0.233860308809793,0.00645615172262955,-6859.12097796905
0.22384882104242,0.244874902410191,0.0058365995684521,-6859.92960825475
0.216845306164463,0.236894131395865,0.00656382451889414,-6858.72041850908
0.210128463741922,0.230606819821613,0.00697352865339345,-6858.81083638827
0.198322750202386,0.219199116036467,0.00769966684528395,-6860.91135619192
0.212449214423601,0.233346920946446,0.00660785682177812,-6858.85889685021
0.215634749391182,0.234047283490578,0.00705087336165438,-6859.69589794841
0.205998162130613,0.226418675282441,0.00705616929254385,-6859.37317787757
0.208118267986916,0.23690492208637,0.00726263432234098,-6860.53662895674
0.21196304386037,0.231641911736801,0.00650878078599237,-6859.12493000788
0.223444219978949,0.231438878901773,0.00479179178271107,-6865.67855117397
0.204401182633803,0.228445593843448,0.0080671650963632,-6860.32237840633
0.207906140731409,0.23310617822831,0.00833466192299035,-6861.91391687837
0.200628227546922,0.216987813485495,0.00693387552902962,-6861.63186989367
0.214127610036653,0.23874943718431,0.00656757759896988,-6859.19569705926
0.204827467827885,0.230272031892278,0.00787959460332173,-6860.09358919832
0.209722064536189,0.230295663237875,0.00741526424394409,-6859.21193118922
0.214531439327557,0.235537963115231,0.0061738714186232,-6859.69665787101
0.199025405463645,0.222219618675699,0.00774850296189799,-6860.67885144437
0.21233124637048,0.234676855585917,0.00688131292108311,-6858.60777826725
0.215295346108758,0.236229277665733,0.00709082610119201,-6858.96070954669
0.204763019645128,0.228323927651698,0.00775460283654659,-6859.63873998925
0.195256837507511,0.216952635562912,0.00773782423838412,-6862.0056795865
0.208215714413417,0.229561608184448,0.00761481208423608,-6859.42748726403
0.221229025009651,0.239985271337571,0.00593606307510457,-6859.62653690952
0.203936574148163,0.233138907867131,0.00747715450423622,-6861.34671908348
0.219326327974058,0.236112749427573,0.00532770396338878,-6862.22590775533
0.223063484705295,0.243474615599499,0.00658504662037363,-6859.45726035837
0.214341282142945,0.231370742202789,0.00680924178639513,-6859.66980407429
0.209969585622629,0.231856126529917,0.00711610618563413,-6858.7303763803
0.211163829478502,0.220423478198791,0.00561957796566362,-6864.14923799144
0.222615105153684,0.232822155933515,0.00566073198907676,-6864.18118239044
0.226423028838977,0.248473117918667,0.00612460389250972,-6859.62682756284
0.205701717867172,0.223645052801229,0.00737175606925049,-6860.02584462769
0.20547307469317,0.226398681111194,0.00802310149674421,-6860.49247810635
0.205889360648549,0.229689358275664,0.00693370771707613,-6859.88437759543
0.23674615488583,0.254363827304948,0.00514588057952386,-6863.28160855439
0.220505218212357,0.238840902013788,0.0060728015143433,-6859.42026053693
0.223106153974224,0.236960139807715,0.00654240990792034,-6863.20748385172
0.211149070398056,0.233396690372835,0.00739882197230543,-6859.01687846127
0.205541702087978,0.224590307726685,0.00728178436117779,-6859.60578495571
0.21403533404276,0.232011473328562,0.00634773253078548,-6859.31431607036
0.218859917130863,0.245298042457092,0.00661957706896973,-6859.41333292221
0.224407419573876,0.240795047292591,0.00576016494582827,-6860.4501620917
0.21765488163849,0.236336019364582,0.00608793836574618,-6859.42842009
0.221925234037587,0.242606441994604,0.00639585261352682,-6859.01467196429
0.220709970301373,0.242120386920088,0.00662506918598015,-6858.9230712783
0.217804408102229,0.233721053794446,0.00599668046001834,-6860.04730275424
0.204491827609298,0.22772378100704,0.00737692862846513,-6859.47432389416
0.209917983016272,0.232713297216512,0.00799055643165212,-6860.66726098617
0.204055332091869,0.221008100292388,0.00748206804867566,-6860.76101558673
0.211152810037013,0.230351522637886,0.00683905542997899,-6858.94322758126
0.223493074514106,0.250925517608391,0.0065138172715331,-6860.25875786762
0.212443068063398,0.239074182460376,0.00693780711768645,-6859.37888431653
0.214119354475732,0.234705141510427,0.00643837665718763,-6858.95920606247
0.200128581116258,0.224791437622263,0.00713091452333418,-6861.69710189178
0.211707120908681,0.229051216483873,0.00701958821986594,-6859.69357946881
0.229424467410755,0.253368147963523,0.00610097046057784,-6860.35887133294
0.220747623818335,0.240817237099551,0.0066544963282172,-6859.18032067127
0.235797825938387,0.256081665713767,0.00578069600926006,-6862.02714378243
0.209931739685643,0.218958871194762,0.00491800655841261,-6865.62897571204
0.217827587702136,0.239204169571664,0.00657299579643187,-6858.6375881936
0.21288664277928,0.229514282973474,0.00683186945477306,-6859.80768107018
0.220447351651599,0.242540525836063,0.00614651724285244,-6859.2346278001
0.215110226299065,0.23731418077979,0.00661917500490612,-6858.63991999833
0.226408683094925,0.239893968299326,0.00555487701531896,-6862.05654283795
0.221722258751544,0.238131479598697,0.00569906795816207,-6860.4302590714
0.211122297681233,0.232494795415788,0.00675353197015136,-6858.82248435275
0.214017411797298,0.237709842028136,0.0074511096236401,-6859.46411592216
0.218424935239903,0.238910009433957,0.00627225365186241,-6858.95041539858
0.221275002218139,0.238828783961515,0.00596792633016803,-6859.71869453924
0.200953928687037,0.223190132878383,0.00735870667790198,-6860.36800914389
0.208450738963641,0.226780688663044,0.00779955769855627,-6861.04120141613
0.207282314252211,0.222360504796607,0.007167453835153,-6861.19431495843
0.197072141740445,0.218031051947158,0.00805507851189105,-6861.3364131265
0.213647716987499,0.23072174071501,0.00629108127468665,-6859.60073023786
0.214304819515665,0.232609353099134,0.00690968494341079,-6859.27508910554
0.218289651779491,0.234040667008863,0.00634149340037768,-6860.08288464552
0.213576020185653,0.232808945875766,0.00733928038998665,-6859.83576856787
0.219839576561593,0.237269623975828,0.00592745189936306,-6859.80032712311
0.201025184619563,0.224987154070218,0.00708620542740816,-6861.26643859527
0.215270585012611,0.232593740242328,0.00629010719882352,-6859.4266918115
0.204182722850316,0.225821587724213,0.00802896363176457,-6860.31719243518
0.203320781228934,0.222799874142177,0.00791226107113996,-6860.57550104492
