"gamma","beta","rho","lp"
0.159149846833782,0.202448271493347,0.00654010442299768,-6701.38393843266
0.189693301106559,0.21781065746295,0.00409240790496634,-6702.35868164232
0.172340208311392,0.213359257086542,0.00532219547004956,-6697.30127542258
0.184933095588762,0.225234544473945,0.00471098877557179,-6697.3376551644
0.186228341899248,0.22847503090613,0.00448397506003965,-6698.48633087029
0.181654963739998,0.213051806934216,0.00493062213902662,-6698.39821733485
0.173655682029583,0.214291399134118,0.00524376113769434,-6697.15752921776
0.167446276793102,0.201201362309534,0.00597510674366392,-6698.64000974944
0.176671866336065,0.215767259732905,0.00450036819623467,-6700.55609689841
0.182016100894979,0.217311265409964,0.00476269619703215,-6697.75092148967
0.179967313283257,0.222465242566211,0.00504038709099429,-6696.87395770976
0.1943741958792,0.238101982796107,0.00442232110498287,-6699.56222281976
0.186157802980062,0.226499141413,0.00466912951815909,-6697.4703476952
0.176975388936385,0.215178376109133,0.00556293393381763,-6696.29942937651
0.171941771656226,0.206173138960754,0.00547108874322087,-6697.78498054557
0.162701704021479,0.19826887876295,0.00700498534704114,-6700.86920608134
0.175657491923259,0.211716013215518,0.005655884042889,-6696.65911287125
0.171923763876314,0.208520343276591,0.00551507049243456,-6697.18043632566
0.183116471361886,0.217565647406241,0.00524360906508722,-6697.05192623351
0.177364408101576,0.219226450462309,0.00541955921252192,-6696.52849245164
0.172141499493458,0.208392847234355,0.00615808315174835,-6697.48801288195
0.185690937160638,0.222002673831154,0.00499177634742334,-6696.92510605469
0.174765425853601,0.213432173027577,0.00532379104008974,-6696.70808842933
0.178877640620026,0.222027643169688,0.00505244822409693,-6697.07165481354
0.179791255997656,0.213479742895335,0.00539861456148565,-6697.15719958918
0.172550320759484,0.212314471079013,0.00618311951278631,-6697.48289134867
0.17388542437603,0.216353339738026,0.00544772143773158,-6696.94913515935
0.175287123740142,0.216861076884735,0.00598334715154387,-6697.41261708693
0.182399765699456,0.216044189721223,0.0050950543320019,-6697.3205432405
0.186347657896938,0.228027486549731,0.00467755547612505,-6697.54793974168
0.171134624239539,0.21177481586308,0.00610049594459854,-6697.40270071767
0.171083511191624,0.210181117418281,0.00609347369114721,-6697.21363872954
0.17768616535789,0.219757430632688,0.00531074198198426,-6696.58177058161
0.185656229990668,0.222108577667269,0.00559444629394935,-6697.73836646338
0.186040650937881,0.218065592822465,0.00512547337940927,-6698.29049016558
0.182648543284607,0.225167289582431,0.00504595217817898,-6696.82300113182
0.179455263314849,0.215498199371572,0.00541970077959616,-6696.50945231079
0.177635853721074,0.209214969834425,0.00497662690456854,-6698.6147715268
0.181448987243185,0.22193884522871,0.00533963068108876,-6696.37744150253
0.161938981516123,0.187583883756411,0.00642129681208892,-6705.9106700226
0.176094439900791,0.21646656542255,0.00585388269333491,-6696.81879301184
0.174445034858367,0.211901222177621,0.00456824444558309,-6700.96158158214
0.185622241002493,0.213440967572255,0.00448866666354766,-6700.99838584129
0.180724712625898,0.216429987563151,0.00523013044286051,-6696.63509708964
0.188274914104289,0.227065933420871,0.00476771505219784,-6697.25651792235
0.173085159351388,0.211976042447939,0.00515438297133592,-6697.64337540344
0.182019522124368,0.218962034978639,0.00551678946554787,-6696.65791783733
0.170300500848114,0.211641146320194,0.00639807514820095,-6698.52686484632
0.192398889716869,0.227722845822483,0.00483664372026548,-6698.34115760369
0.166171842129757,0.199845863062238,0.00569339267992308,-6699.3878982644
0.177269215488155,0.217202314217533,0.00607753179593721,-6697.64982541968
0.176461558412843,0.204103362569014,0.00597520647074863,-6701.82455081536
0.182715415980697,0.221628940481351,0.00527796599838285,-6696.35255683043
0.168365000190478,0.208270370605505,0.00623787173091917,-6697.81730503709
0.181942120935823,0.218141137288716,0.00552587326473382,-6696.77789166535
0.177178470271822,0.215547023349975,0.00525463310517382,-6696.47778766917
0.167003067466731,0.203394222660543,0.00652478380862574,-6698.71186779943
0.193375978342185,0.228504074198099,0.00496879656868998,-6698.79550603891
0.17757030466715,0.216901421030816,0.00489495579827837,-6697.53470474589
0.180443528582998,0.219979038251409,0.00524026470280408,-6696.26539774657
0.172236937425164,0.210248680352317,0.00583183131909057,-6696.78313508814
0.180414847574468,0.215543514696122,0.00527507298111105,-6696.7416059855
0.18235011785313,0.22536288806444,0.00482969600707696,-6697.35891168056
0.187447759840533,0.222223569167608,0.00478034011164021,-6697.70535402804
0.181211985649216,0.216775208656795,0.00499344859912206,-6697.02097525999
0.1752820360595,0.212123083885736,0.00607597980530211,-6697.28000714549
0.190816866172808,0.228941986220675,0.00487486431119382,-6697.56350901601
0.169699755959204,0.207429619466478,0.00593819696763484,-6697.23922193002
0.18791573441349,0.226135422166699,0.00512693734084555,-6697.05096039984
0.172469297094627,0.207734867821492,0.00546220654959718,-6697.40693190199
0.173919944216587,0.209809124214414,0.00611181770138302,-6697.45427035126
0.181688476340967,0.2215267813137,0.00535274173563178,-6696.34289231176
0.176318032267267,0.2137316010136,0.00677365205299599,-6701.06054141524
0.169608168263389,0.208138032535621,0.0055887878521549,-6697.46014077178
0.193309490281523,0.226546124149401,0.00474675038675031,-6699.20478274902
0.191877104059976,0.224872300530709,0.00477400681608406,-6698.93804793492
0.180683441019601,0.22236527859291,0.00547862353076035,-6696.69628135298
0.170084051561757,0.212860100905139,0.00512301978448635,-6699.01119156334
0.173121364934187,0.2119908517641,0.00566433449717488,-6696.59817625221
0.174369605130831,0.215316668646784,0.00570263923630702,-6696.63805860649
0.174151813571433,0.213880954949423,0.00550660278112895,-6696.53415119361
0.176952698929364,0.212298764737997,0.0055477033526209,-6696.72029162728
0.181184880056929,0.212803168899203,0.00519148347433091,-6698.03390362627
0.169184051185006,0.205692403702132,0.00670027938549774,-6699.21703742877
0.182342719312814,0.225255322492599,0.00539247469509512,-6697.13254410498
0.195282073885057,0.234314840722375,0.00441080729978145,-6699.176300745
0.173599205533072,0.207567129844084,0.00557277383675737,-6697.42045622036
0.182815160126686,0.21974862674504,0.00551403196380727,-6696.77816251469
0.186066810496626,0.217715848816444,0.00513927533044444,-6698.48819863858
0.188426934998615,0.228191557944915,0.00580473941025705,-6700.03160311828
0.177409547671729,0.209670391788555,0.00614583874371802,-6699.23570647521
0.175106805141509,0.213140865732166,0.00544009540497531,-6696.50481817682
0.186580406497696,0.223586298758395,0.00484764908663632,-6697.0974120907
0.178303340487385,0.223491576178706,0.00564008912102309,-6698.28486704043
0.184299726501463,0.225154085797324,0.00534012372893798,-6696.81798777666
0.175570034407983,0.21294384654713,0.00516363152285571,-6697.06868116711
0.180073324079448,0.224691745212082,0.00539721800680422,-6697.55020246847
0.16771718881821,0.204217815839451,0.00613928349661852,-6697.90746007651
0.185338319328089,0.218937142143262,0.00572780264796787,-6698.93534869527
0.177519256781131,0.21749849386875,0.00538135509581701,-6696.28964169861
0.190034627346334,0.227188828478431,0.00502912382292445,-6697.52451109453
0.178193282684623,0.221998407884034,0.0058233355566399,-6698.16478255478
0.172402600218366,0.219182026921218,0.00585116769806126,-6699.54135426531
0.180166970477003,0.215546574207028,0.00551150561849834,-6696.74521363842
0.185304053979532,0.222908706766617,0.00487923437792254,-6696.90558526969
0.178028251605465,0.211400455102992,0.00556239680037228,-6697.33556620789
0.182495173640832,0.218967649241536,0.00492890029238952,-6696.95021529377
0.181091215232372,0.214178737802995,0.00523263405088221,-6697.40376291784
0.178737793796246,0.220070324123234,0.00533319426693507,-6696.40543180302
0.183709762512846,0.225410097385953,0.00486588764558335,-6696.99601572554
0.163719818373721,0.208032171694565,0.00654011484769325,-6700.68147711949
0.175876585797649,0.220242006043552,0.00533047904156719,-6697.33306511616
0.175484815960363,0.217023951583372,0.0052108535450047,-6696.91689620804
0.181950089117179,0.223061050776587,0.00545099740185327,-6696.6842466119
0.170138357521142,0.212800959959366,0.00614022945234479,-6698.10701187036
0.168072165799233,0.204569866320456,0.00495118927283325,-6701.24106169123
0.187945720000199,0.22880001468315,0.0046230130778066,-6697.69422699196
0.182216132606399,0.215220249095699,0.00598589961865737,-6699.35230684104
0.179901270332391,0.21880580109874,0.0052205951309687,-6696.28969916984
0.174608972357852,0.207831615028242,0.00619856021819069,-6698.59194599036
0.180286358074659,0.21717919794298,0.00531371041968852,-6696.37966594184
0.1764003165571,0.218799989693996,0.00510960450200586,-6697.12931041548
0.178334992937318,0.212943641117107,0.0062483922800748,-6698.91681094896
0.165501856155688,0.203323963188247,0.00583366547577504,-6698.51401694075
0.187861375708132,0.224023109556341,0.0049576498957847,-6697.2296625857
0.163647061840973,0.204271347887588,0.00617403782791175,-6698.90282419674
0.16897441861744,0.213659128731104,0.00574065157759095,-6698.40987273985
0.170324613142815,0.210914923890737,0.00594347741836214,-6697.1983337094
0.180278522665429,0.21965111605754,0.00538458212435913,-6696.24402117762
0.16806565851781,0.206308047399903,0.00520977630909066,-6699.46013912382
0.183222576506283,0.226837209740386,0.00494929138371638,-6697.22809240792
0.187733963449923,0.226182227404561,0.00508118119704873,-6696.96922160677
0.180797808565311,0.224219849858917,0.00482587745488141,-6697.58515504238
0.16585978686219,0.203167320907104,0.00620685045795445,-6698.27217454964
0.175343737529726,0.216809357550384,0.00594298597288212,-6697.25533735578
0.181892955496958,0.221777368192109,0.00535021586479198,-6696.36313659187
0.182796640333119,0.221375669139584,0.00516933436420187,-6696.36453907408
0.16847615033339,0.20533818661319,0.00622391050464262,-6697.82048820179
0.187288822945022,0.223294995969481,0.00472554552174963,-6697.57308747667
0.177732232390534,0.2147954363197,0.00510207411674052,-6696.88128336106
0.162806602756188,0.201770106746709,0.00644237633679387,-6699.24517920269
0.177388530157456,0.212352941307216,0.00551840457066514,-6696.79741836425
0.173200850692216,0.211926815112986,0.00536764670779129,-6696.94366481026
0.169997475540376,0.207683407089422,0.00605553655978261,-6697.28766234732
0.184670623207905,0.223737408171908,0.00480315958470094,-6697.01572208031
0.171640966329957,0.204761224056157,0.00557050456306851,-6698.072464251
0.171995187223056,0.211321810375486,0.00587327563506973,-6696.823207485
0.177761818556614,0.215146967041085,0.00559294825717862,-6696.3767270588
0.177419492074144,0.223984611689641,0.0051391073376081,-6698.28916499402
0.1842528652391,0.220308422700143,0.00478213384350222,-6697.3773822691
0.187743271705202,0.223035362883317,0.00507211120689987,-6697.39444224224
0.185552051663448,0.222462018694168,0.00468695948630017,-6697.55326359023
0.189187494331175,0.228971813464214,0.0046831870447545,-6697.53956044731
0.182338277437491,0.216143644643973,0.00493683288952267,-6697.52339802139
0.184657049099682,0.224605682709476,0.00483095391078702,-6696.93976656257
0.18770441139141,0.226658562244637,0.00472175704923158,-6697.31958498081
0.186533176662047,0.225463751751208,0.004726297266178,-6697.26096556191
0.179174585585476,0.220438182599393,0.00480151073548339,-6697.67194453688
0.177297055858908,0.214218468251749,0.00545454550622709,-6696.40340183612
0.18285573772164,0.22360530437205,0.00468327590280321,-6697.63606605587
0.169106181808529,0.210357102763593,0.00574649554752089,-6697.47164814097
0.180193382746305,0.218642648414777,0.00599680554198248,-6697.76097373248
0.167844566631919,0.206170563475486,0.00561730889470348,-6698.0063706
0.178437421601844,0.217240180867505,0.00504110497452067,-6696.80604635034
0.185533474603138,0.222449064531645,0.00484077924838777,-6697.07667070642
0.19028847248663,0.230436427770934,0.00470159773970192,-6697.64805693535
0.180589282230174,0.214667187530015,0.00458963670684344,-6699.06033174243
0.180339622065322,0.217554062436141,0.00513281310341997,-6696.51496284245
0.171124747225047,0.209384518923052,0.00556691653207534,-6697.09492856584
0.194638123803816,0.226526311593193,0.00463062790574546,-6700.12730988367
0.177223286924665,0.220248191191145,0.0060195271039398,-6698.44527256967
0.172371845240803,0.215680679561601,0.00508663867474674,-6698.38760754574
0.17533976776012,0.224213576730309,0.00537440046354455,-6700.02317393221
0.174178288061517,0.21250378545913,0.00562543755504421,-6696.49109434393
0.175626117311076,0.212021596402005,0.00528555430399683,-6696.87878712776
0.175381286428674,0.209640357440884,0.00583171505163718,-6697.32370126608
0.186135081563095,0.225494898694299,0.00566666088162683,-6698.17339151126
0.17191551100372,0.208196035753362,0.00549353952519733,-6697.27450507852
0.192733482578534,0.228408593564597,0.00529087000947254,-6699.32138594528
0.184682779346634,0.228072599287732,0.00536838644820982,-6697.74668186066
0.179228136313954,0.222287268299854,0.0048743772881158,-6697.54517262789
0.1784987902441,0.212001805513785,0.0056025462096829,-6697.34181737643
0.193289010087388,0.234731505946732,0.00509479732132408,-6699.02573915563
0.183148533671948,0.219515010573976,0.00551437943622762,-6696.91988885714
0.161903155178858,0.204732684743562,0.00558796350161231,-6701.06216203322
0.184008173996845,0.222509026363315,0.00528414897236701,-6696.5073581658
0.172510617504848,0.206033659265983,0.00537221113636449,-6698.04579540591
0.17380342957384,0.215266272189011,0.00514487639606247,-6697.49775691298
0.17113140275362,0.208580302140301,0.00630636226622057,-6697.75129857938
0.180432235343555,0.220588140827934,0.00552479870384657,-6696.46810116143
0.185063522125795,0.22181679420912,0.00492409180996213,-6696.90973416794
0.179525735571415,0.219952636415935,0.00490829047022288,-6697.09804893382
0.186152514646343,0.227002221879576,0.00485460574298498,-6696.99160597081
0.180983039261191,0.212603144062204,0.00536406450917411,-6698.07424561437
0.178026185217934,0.219265063176237,0.00511090182787303,-6696.72955701322
0.166631618019427,0.203753407136487,0.00601687233136635,-6698.04145524284
0.177460810662849,0.216582581975614,0.00510193741933642,-6696.7660496138
0.188296067220635,0.218457011812511,0.00513636713214845,-6699.81255049785
0.174563658799829,0.210356456679799,0.00555646673278466,-6696.80688466232
0.165885746914194,0.20356865316665,0.00589217789694808,-6698.30042493777
0.180107605949311,0.218172303226774,0.00535344445531821,-6696.25145958106
0.173638792398649,0.207825976171022,0.00583033570386052,-6697.40415978653
0.185643931452671,0.223837563007506,0.00503424145486676,-6696.67181636247
0.164496210158071,0.19988243619108,0.00619697300029187,-6699.02312255774
0.179699166257533,0.214107015674427,0.00484799076731305,-6697.90492735265
0.193105493386944,0.231503071779517,0.00524647642616051,-6699.04876122076
0.169519979283495,0.206399489483168,0.00552474114952668,-6697.80435022044
0.171688108325453,0.207732275270983,0.00587344698306738,-6697.13783226978
0.164182569039485,0.199311785800846,0.00699568872963571,-6700.76050118774
0.194098349668695,0.235412356218169,0.0050659780967324,-6699.230442891
0.168809507013138,0.219053293387824,0.00654633455240448,-6707.08632809338
0.176033211651894,0.212402774323371,0.00586013345838192,-6696.85336480731
0.189826632033028,0.229935596093997,0.00442862885769088,-6698.54394548915
0.176166674355463,0.216903822637986,0.00548491678573505,-6696.40705664911
0.190959488702319,0.231965308383207,0.0046967739613821,-6697.83786818148
0.180769483470884,0.221030052998629,0.00585372464727473,-6697.52863561222
0.185796352141368,0.219417694506275,0.00424213555705394,-6700.49548736976
0.175947481897271,0.209690355684981,0.00607461565610649,-6698.10770532672
0.183647833812119,0.225743422163162,0.00499748348162062,-6696.82416680866
0.179020998237967,0.208028812495049,0.00606488924428416,-6701.44527054086
0.174410836298615,0.214769147096269,0.00505952476897427,-6697.61504109779
0.180359167475932,0.217960200046607,0.00664325072676867,-6701.82038412409
0.192783698253643,0.229495913802719,0.0049535240774868,-6698.26381284055
0.182860430915185,0.229879185840595,0.00479749663000652,-6698.79920462294
0.183997055619742,0.216491970850177,0.00464921210995956,-6698.67941029884
0.162387229187096,0.203380095617489,0.00618148483217228,-6699.40063753807
0.170806775408688,0.207102186639942,0.00585250178413833,-6697.21563539928
0.172860848731104,0.212238352808835,0.00546579320174945,-6696.8093334666
0.176333456694773,0.217444151523305,0.00502617274784458,-6697.28353241444
0.174991568637825,0.204002747540535,0.00557107973635765,-6699.71753108131
0.175487508469822,0.214421861555366,0.00561502516534104,-6696.36356179628
0.176797608933848,0.211394499889984,0.00570930988778685,-6697.0519135495
0.180994931362966,0.21458984621302,0.00595450504904353,-6698.62159820829
0.181837139468146,0.219456382082069,0.00514950523672924,-6696.41304564298
0.166561186709974,0.203041806319673,0.00624157567636814,-6698.25185559808
0.185868688239408,0.219845489335392,0.00490892159471959,-6697.58821561885
0.178849853741567,0.217230698161349,0.00487737986235056,-6697.37916224628
0.173158647763439,0.202791480756525,0.0059243860662872,-6699.86988503115
0.171668778886625,0.208579456380452,0.0057330027079453,-6696.97051342248
0.181980323427469,0.222447928921195,0.00532470386629253,-6696.4097095397
0.173111272485979,0.209642390951744,0.0058282760870488,-6696.86078062595
0.184927429395164,0.225747751303145,0.00476326528192366,-6697.18348219625
0.189111445978352,0.218282137329215,0.00441652380837736,-6700.71699094034
0.171926936123195,0.209854945660291,0.00556378177438848,-6696.93637490934
0.179812882882093,0.216758402963784,0.00557416520382282,-6696.50282528314
0.181048047814522,0.217597079629989,0.00529465530843604,-6696.45000089273
0.169650108018774,0.209181132138316,0.00564677805166633,-6697.32062905577
0.191673214715389,0.234603767639748,0.00498256415212272,-6698.57482320443
0.167576681690376,0.20364940982983,0.00607525613722767,-6697.97849429364
0.181835054983211,0.22345106996533,0.00498290362275067,-6696.75723329858
0.180879922985986,0.220631020408113,0.00567403496159544,-6696.82758172412
0.181875337813742,0.22311314856634,0.00504078556993842,-6696.60273664969
0.190862573750477,0.231703853450111,0.00515413037329402,-6698.14245362085
0.181419159782503,0.2200912200888,0.00491708378638901,-6696.84261922229
0.181702672385129,0.219675374316512,0.00563870547591527,-6696.79574351317
0.176123312144687,0.219030541079631,0.005671895014947,-6697.07273469572
0.191545588997141,0.218342743451512,0.00394500231041045,-6703.61276258538
0.1792654801411,0.217765259469308,0.00570363284597587,-6696.58903863301
0.179483906047939,0.216157711489469,0.00548598594243703,-6696.42851174758
0.179504402856307,0.223337546329765,0.00525618232981254,-6697.03707036464
0.186392451369109,0.22476212984824,0.00435297832426259,-6699.20606746373
0.17121203752234,0.212852680419315,0.00600263955351716,-6697.40377618871
0.176477697024148,0.218077254341246,0.00551059302129634,-6696.53003246235
0.180716565183916,0.222812688996615,0.0048802450430445,-6697.18049306752
0.179641295952972,0.213298275356276,0.00483085305017116,-6698.15483946266
0.17091663345984,0.201034348716367,0.00550744886520011,-6699.61574583552
0.180930579486963,0.218081666869583,0.00473126876844768,-6697.79156759597
0.178876999819741,0.223328698676452,0.00506667071003299,-6697.39859051053
0.1681001019563,0.205559098490073,0.00658303747474681,-6698.69262194758
0.163398206029491,0.199611384782156,0.00687479816077431,-6700.22086390595
0.173764306201505,0.213702413605774,0.00593709485064096,-6696.87454067373
0.185951650945269,0.223031939184688,0.00458322513116077,-6697.96158289094
0.172889386122667,0.212094365843309,0.00640064594907636,-6698.25520804729
0.182867411100719,0.22524462674021,0.00479739109979928,-6697.32188157402
0.169076905767109,0.210985573029416,0.00571071704369973,-6697.60108241185
0.18199984155908,0.220724402134286,0.00485866823135214,-6696.98401106839
0.16973641383612,0.209950304810235,0.00570644894836364,-6697.24992075581
0.181808245891392,0.222656658767585,0.00566862489250644,-6697.19243121154
0.171657298762172,0.206468123344395,0.00571340253946489,-6697.42519655646
0.186390097081932,0.223577276559466,0.0049233966668105,-6696.93684518485
0.194021803799408,0.227103572425462,0.00442206817089799,-6699.85094947898
0.181754056748565,0.215578557053894,0.00550389374482188,-6697.36340594749
0.170354454185144,0.211048437416045,0.00538626536102453,-6697.69992308131
0.166889038540284,0.199604935579714,0.00544964735366795,-6700.0117385273
0.171281935061893,0.204424831385023,0.00568705935227808,-6698.0513602088
0.171086084461019,0.205971051924493,0.00543382307922541,-6697.92119021876
0.175104793025286,0.211426968679819,0.00562601773345956,-6696.63460062454
0.189206212391321,0.227210189629219,0.00461166377363757,-6697.78837459167
0.178979919341976,0.217471105742656,0.00524916082994286,-6696.31361359006
0.166956300808155,0.20421426469682,0.00550354533288249,-6698.807786268
0.169991458445664,0.206841495780737,0.00611860926099733,-6697.46346352767
0.182239484542128,0.21696339823835,0.0052575142218229,-6696.90900165052
0.178780950397959,0.220552128301475,0.00561733031717992,-6696.78984354824
0.182910197294722,0.214301604584636,0.00501082214931828,-6698.28775648949
0.182567903215303,0.22316400884464,0.00518192345933729,-6696.42453231958
0.18941031553884,0.230790557269569,0.00465876189536857,-6697.74440318316
0.183172494421064,0.220452068731322,0.00472964683948119,-6697.48582700083
0.183453435935447,0.225005149734943,0.00583658342807063,-6698.64122576536
0.178161062529701,0.220436886546936,0.00502765544829673,-6697.06097143488
0.178111830820501,0.22198465653814,0.00534433987858913,-6697.06285766251
0.195547507263669,0.237794373473291,0.00469698256064693,-6699.2296161317
0.174219633805273,0.211496844201674,0.0060097056164793,-6697.00396984093
0.190065951497305,0.228295843739471,0.00530214412287761,-6698.04394196528
0.173913219698816,0.210314913104618,0.00465315185786044,-6700.54115370466
0.162330574437418,0.200130525716657,0.00583402686614654,-6699.98288861663
0.168341822064939,0.202055447301005,0.00642184797525107,-6699.04055178407
0.193969506217526,0.231514640924102,0.00449159247653266,-6698.76767885584
0.172376559561438,0.211506725154343,0.00554846016391662,-6696.79656846812
0.179265340070588,0.216037685469595,0.00511357656098455,-6696.69369220638
0.194732280040849,0.233115406902667,0.00480812305301603,-6698.59203827147
0.178026719498304,0.215120204345564,0.00542686728043261,-6696.35447070829
0.17707132342337,0.217663230645186,0.00556216820092499,-6696.38991375959
0.171695101263805,0.213551220260038,0.00584639971967712,-6697.16743310678
0.178724375841313,0.208428910808851,0.00553612658701806,-6699.24155738744
0.173280185778454,0.202264453885337,0.00514164349976871,-6700.17887513533
0.179486213502597,0.214247428300524,0.00499724684528912,-6697.34848769354
0.180658680371743,0.218569108524448,0.00534076367229348,-6696.2755698509
0.176029255714755,0.21032007995932,0.00573987333696632,-6697.18339765967
0.19650850610079,0.230503215242319,0.00464759713024351,-6699.88076013131
0.178749827662654,0.220366515378907,0.00519774981367805,-6696.54644589448
0.174312640816403,0.214233123308191,0.00603813814923103,-6697.14264679776
0.174098465024635,0.213796049948081,0.00574140245703773,-6696.54933962798
0.170893131791604,0.207860659048103,0.00589694809959265,-6697.10610347372
0.179305446247682,0.225380616107762,0.00528806140807705,-6698.08016989095
0.187332402052082,0.223402013690679,0.00495963247772797,-6697.1719714599
0.18145117158029,0.217984565880339,0.00551613094325895,-6696.64027920679
0.174879583192145,0.21121748282813,0.00653646458190911,-6699.20552648241
0.187646043238112,0.225523771603538,0.00520224073582468,-6697.10342925167
0.176494715628205,0.220049433735798,0.00560310949931976,-6697.19950128771
0.175467086968082,0.221072294108066,0.00543636732820764,-6697.91472011325
0.179610058197451,0.21124149941271,0.00505199900341123,-6698.19751620734
0.176326208323762,0.214045973139905,0.00563846252995417,-6696.39037638398
0.176061722961482,0.211369223742493,0.00551924422940365,-6696.7800964627
0.176187085945977,0.214315744780188,0.00536441418792937,-6696.44670176845
0.172286604861697,0.210085844715257,0.00603106879725759,-6697.0359730386
0.173030771595054,0.221018435883005,0.00439717528189645,-6704.02113932404
0.185317614605436,0.219362462143502,0.0052160548119556,-6697.43416816364
0.171698705414368,0.214001451631645,0.00554460296031894,-6697.21274138302
0.18458440107894,0.220860357259035,0.00481731083030793,-6697.22515775423
0.183967256872784,0.224101078086611,0.00456348813160408,-6698.11810941046
0.173584024183802,0.213058649398181,0.00557276802591404,-6696.56533645997
0.187119242291703,0.220330308639756,0.00543546768877697,-6698.58457653791
0.18224004349523,0.219935452776032,0.00524046828672353,-6696.36503378671
0.197420370616797,0.239105890473888,0.00460270726330517,-6699.69421766054
0.171795382732107,0.213669635065181,0.00578258963575678,-6697.09762156223
0.16417446739808,0.205516518388326,0.00581866564959453,-6699.06336111438
0.18064797062521,0.21358040276166,0.00516135508105049,-6697.50311336993
0.175378810872351,0.211955653145797,0.00474575118842554,-6699.25143037824
0.184043755718263,0.230455118016639,0.00506600156642746,-6698.52488530872
0.179536889527016,0.219443770408402,0.00590472991762252,-6697.38628493159
0.176039162458584,0.214738438524246,0.00533249711485658,-6696.47992362718
